wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mel_mean,mel_std
Ses04M_script03_2_F017,0,0.0014896761,0.0024509116,0.0018601556,0.0015943326,0.0192307692307692,-0.0135603377202642,0.0003044897435866,0.0018869067783598,-640.1575,38.072964,187.57986,22.000036,-5.601608,19.906054,22.925499,15.54534,29.085884,11.576961,-7.319941,7.845988,13.163576,9.018464,5.946629,7.232478,-9.856796,6.2050138,7.6124763,7.43788,0.9235314,6.273149,-5.2491283,6.577153,6.0906935,5.6414747,-57.271576,18.007332
Ses03M_impro05b_M027,0,0.0056407005,0.009726273,0.0071934247,0.0065208552,0.4509803921568627,-0.0072212083068734,0.0043407609942766,0.0205253411989036,-539.45807,89.14598,199.92264,39.309406,-51.548603,42.452385,19.844479,17.458523,44.246044,27.687613,-20.840603,17.676607,-4.63136,14.80398,4.328112,8.138253,-4.4868164,6.8449116,3.6165628,6.4656873,-7.2874184,11.58921,-5.34036,8.053562,3.4714158,12.006023,-52.32445,21.921373
Ses03M_script03_2_M014,0,0.001910275,0.00328867,0.0023942508,0.0022520763,0.3114754098360656,-0.0062543604144593,0.0004940398791896,0.0058167615832755,-609.2648,39.848858,183.56726,25.826977,-17.18933,22.432398,23.486626,25.037075,32.28816,17.968143,-10.487868,13.481621,12.7685795,13.934603,11.291335,6.3629675,-7.0798473,9.439708,3.3718514,9.100722,-2.8847928,9.344265,-4.847982,7.546073,5.2281966,7.5954494,-56.755486,18.117973
Ses04F_script03_2_F023,0,0.008936934,0.016436411,0.011159516,0.012036609,0.4912280701754385,-0.0086683912741136,0.0105614549957562,0.061836323048459,-482.90674,58.214893,162.92287,36.87097,-25.153894,31.95091,16.20636,22.484018,16.744476,19.710777,-19.96179,17.914448,9.012272,16.25364,2.088189,13.64446,-12.5476265,9.842341,4.807028,10.971863,-2.4073095,7.8024983,-3.4732308,7.719174,4.620191,7.8088346,-58.38138,17.444925
Ses04F_script03_2_M006,0,0.007429291,0.017743437,0.0092972135,0.015093225,0.7,-0.0054111869758344,0.0068659245565751,0.0440827561426416,-535.3558,94.09919,158.03693,49.956234,-6.681649,44.450886,6.7587333,17.472364,22.915953,16.567873,-3.796725,16.349897,-0.75673395,14.534182,-0.17236257,12.288498,-0.6613116,6.460791,4.716459,7.54492,-6.142245,11.53454,-4.7235875,5.4314723,5.4033427,7.63407,-61.33252,18.164248
Ses01F_script03_2_F026,0,0.0128693115,0.02161999,0.016220212,0.014289549,0.3392857142857143,0.0006771934977223,0.0226417691862083,0.2736110947197233,-438.09662,57.312237,189.65836,36.979294,-20.953629,25.935846,7.0161166,22.901962,25.10765,17.410713,-10.9161215,14.487083,7.2643056,12.377214,2.448485,10.837964,-18.895878,11.557383,-0.84990597,8.9662895,4.5297008,8.217244,-0.7468389,8.906687,5.9658027,8.351745,-56.52481,19.112486
Ses01F_script03_2_M030,0,0.013560071,0.024874803,0.017202131,0.017765533,0.4676616915422885,-0.0044574244384421,0.0241398683289489,0.1257791639675176,-459.17334,68.95221,177.0963,43.139336,-9.385097,27.621529,14.396383,20.422327,28.855701,11.789776,-6.1284127,13.096577,6.0007386,12.377054,4.6349335,10.275641,-11.341734,10.733287,-3.0199437,9.870232,-2.4237285,11.903959,-2.7210596,8.702977,2.4557908,9.428849,-58.50108,18.469378
Ses01F_script01_2_F007,0,0.039594654,0.07195958,0.049696364,0.052024685,0.3642297650130548,-0.011383903256501,0.2114681820355568,3.74015057446076,-340.98917,74.85275,143.97316,39.847675,-25.491417,43.336075,11.01601,24.759796,22.2873,19.21916,-14.655098,22.279411,1.7425524,15.291823,3.5169213,11.376567,-9.944537,12.369625,-4.64847,12.783134,-8.111086,9.611687,-6.7459626,10.589424,-0.6706709,9.220896,-61.058666,17.100552
Ses01M_script03_2_F038,0,0.12119318,0.19985084,0.14779013,0.1341658,0.3004484304932735,1.713409903459251,1.957582603584227,23.68702483480544,-234.90976,79.74072,166.79112,36.692978,-58.30363,40.785156,10.319578,19.85026,25.81579,23.264654,-21.382742,21.376986,3.3274834,15.223284,-1.1803147,13.254764,-12.138758,10.5917015,0.018872386,11.631911,-12.075133,9.571967,-10.078525,10.400312,-1.3774978,10.127382,-55.481236,19.537878
Ses05F_impro05_F042,0,0.015028669,0.022919292,0.018973907,0.012781771,0.2030651340996168,-0.0035535149436327,0.0309483053319325,0.1249691772159834,-454.14804,60.67283,202.79295,34.459843,-38.8171,35.159733,-8.671841,25.411541,25.479635,17.55263,-19.164442,21.63577,-1.924218,14.572403,8.210406,12.096331,-18.828054,11.825148,-3.8679526,10.37492,11.846612,14.091268,-1.9794763,9.969642,-1.8730478,9.328325,-54.47975,21.067347
Ses04F_script01_1_F040,0,0.0044952454,0.010979473,0.0056929626,0.009385858,0.6710526315789473,-0.0129482350530452,0.0024928152988753,0.0350291387594594,-553.96674,69.45767,143.41376,34.50862,14.984598,33.842598,9.5999155,14.33462,19.615828,13.434714,-0.7163054,15.392967,0.33185932,8.809388,2.9472425,8.583841,-4.589812,10.040872,-0.9527237,6.655667,2.843085,5.6063795,0.78976977,5.3115444,1.7269924,5.4836307,-64.778786,15.666638
Ses04M_impro01_M018,0,0.026345242,0.042232674,0.033388294,0.025625248,0.2077922077922078,-0.0030842600153846,0.0958284174500316,0.3054192063674137,-371.467,71.83475,191.96106,44.438797,-70.29997,29.489384,5.379111,31.86445,26.108116,21.045357,-27.084898,16.822496,4.870972,18.513262,1.9761496,11.0525055,-13.613819,10.462785,3.1313758,11.137651,-11.2347145,11.687597,-10.88517,9.977959,4.2833896,7.445212,-51.738956,21.381802
Ses05F_script03_2_M008,0,0.008048913,0.013582267,0.0102166785,0.008871889,0.3586497890295358,-0.0084483062892104,0.0088658726546869,0.0521766930155949,-497.98224,75.09342,198.68477,44.970734,-40.466625,34.30734,16.517204,26.260363,30.619549,16.272974,-18.826778,19.376698,9.22409,18.957296,4.5649757,9.960881,-15.335427,11.598483,3.5247934,12.725927,0.036399167,13.212055,-1.3469869,8.631287,7.9976254,8.893159,-53.150078,20.99997
Ses05M_script03_2_F042,0,0.07308769,0.11193887,0.089691676,0.06638403,0.2891566265060241,-0.1367664226563647,0.7226093933157051,1.3633183245842464,-283.14838,63.479603,153.0314,29.6325,-79.21399,33.970516,40.672554,17.726484,57.731926,14.316582,-27.775906,23.62256,-6.869447,14.0289755,-3.9923613,9.437521,-17.423004,9.852469,-3.0914652,8.734375,-13.443422,12.129545,-8.761243,9.712192,2.3556395,14.804171,-54.319088,19.355478
Ses01M_script01_1_F036,0,0.0636087,0.12562667,0.07900368,0.09758086,0.5120481927710844,-0.0215066720556933,0.5303800510138645,6.806086729724178,-325.5996,114.53455,140.67818,54.17961,-30.512669,56.46314,-0.8652761,19.149363,12.745238,13.300545,-13.87347,22.456411,1.188291,12.05612,-2.26018,12.343835,-7.7993007,12.080935,5.0029697,11.328226,-1.7148194,9.844241,-4.0111914,12.909577,2.2896001,12.119522,-61.359734,18.777548
Ses02F_script03_2_M027,0,0.01365723,0.020298904,0.01697996,0.011081712,0.2060301507537688,-0.0053674243645218,0.0269888916879895,0.1047074899054294,-462.02054,63.39922,192.70258,37.679935,-36.541283,30.502047,23.464304,28.575342,24.739735,24.946613,-22.951962,18.338768,13.8847,12.934043,6.730946,13.723279,-10.254547,9.890688,3.877705,13.475908,-15.352527,11.800408,-11.054363,8.9963255,8.588366,9.551069,-53.687237,20.366573
Ses04M_script03_2_M035,0,0.008062125,0.016054377,0.010110966,0.012462481,0.5114345114345115,-0.0097680822364054,0.0085149423398371,0.1165676515315738,-501.47687,83.22077,153.58891,48.410255,1.2634054,38.377686,9.376043,21.108046,27.353264,18.010847,2.9723396,15.406536,1.2281265,15.196311,0.10823995,9.927735,-5.2466135,10.492452,-2.934649,10.866132,-5.5954146,10.588723,-1.0942433,7.698957,3.4663136,6.6241865,-62.51382,17.402475
Ses03M_script03_2_M042,0,0.009232519,0.018615764,0.011714185,0.014456573,0.5010245901639344,-0.0054750553317717,0.0113479164428884,0.2896655624528583,-490.82245,88.44459,139.34883,47.973976,-10.573402,41.91074,17.374384,23.839289,26.606369,23.870947,-11.158961,24.47763,0.9702475,18.314857,8.159499,8.807728,-4.1757913,12.014918,-1.7260396,12.093571,-3.5136955,9.009299,-5.132039,8.760315,-0.81636,8.436486,-62.72453,17.12382
Ses04F_script02_1_F014,0,0.014951202,0.02653752,0.018653471,0.018864723,0.4068767908309456,-0.008834472282615,0.0301546691521198,0.515632174965989,-445.6936,76.17109,142.00224,43.41693,-25.687674,40.180626,14.338853,29.05,24.789633,21.908516,-15.761153,20.187471,-0.015617218,16.408627,1.8830589,10.651784,-10.074241,13.414621,-1.0971123,11.681764,-6.239765,9.780025,-7.8520746,9.431359,1.3927585,10.679645,-61.16549,17.151367
Ses04M_script03_2_M043,0,0.011756903,0.020115454,0.014874441,0.0134773655,0.3796992481203007,-0.0070179630711209,0.0190455517123166,0.1457536960995207,-484.5917,99.141106,178.52707,48.243076,-23.373362,48.156456,11.237394,26.774982,31.748142,18.644442,-3.5467927,20.221624,5.6748486,17.93663,-0.8858862,11.515687,-12.697541,16.585299,-2.8867207,11.484275,-6.229515,15.113203,-1.258294,7.3128324,6.5968075,8.281334,-57.301514,20.534101
Ses01F_script03_2_M040,0,0.22262137,0.30833098,0.2691154,0.15016335,0.1892675852066715,2.323855878785253,7.111792343702585,157.12101858764424,-157.43428,67.892204,177.03745,38.423023,-82.50916,30.217981,5.607029,21.690067,17.0351,13.878254,-32.56494,15.292126,2.6646407,14.748188,-9.054909,12.114649,-16.447351,10.87667,2.5394645,13.311942,-12.408723,11.173609,-2.7188623,10.652917,3.359226,9.854029,-52.046196,20.52644
Ses04F_impro02_M020,0,0.0069777234,0.012402943,0.008569903,0.008932016,0.3939393939393939,-0.0063739157667441,0.0065392213248297,0.1547713342675409,-519.8222,58.17788,172.80588,36.258705,-7.5983143,33.43265,12.64528,18.443008,35.49058,18.258995,1.7249943,18.740105,1.3168329,15.539442,0.29261428,10.3314,-9.052608,12.208217,-2.9792287,11.254814,-3.4338756,8.286345,-3.9745965,7.6693826,-1.1842109,7.4148493,-59.519432,17.961737
Ses04F_impro05_F013,0,0.028182967,0.050320987,0.035571076,0.035574283,0.29375,-0.0064572450355626,0.1072030911918794,1.080353278521136,-359.37155,66.27641,155.48907,30.29341,-37.4449,42.063084,5.173334,21.01699,37.41957,22.757828,-11.070089,24.30421,-13.027396,19.995398,-1.526554,11.266801,-6.572502,12.924368,-5.374878,9.982132,-9.892007,10.570875,-8.8015175,7.9155245,-2.2633042,9.021359,-59.43428,17.925571
Ses04F_impro08_M014,0,0.025649006,0.040670946,0.032268558,0.02469423,0.2453531598513011,-0.0038384573599614,0.0904991229514464,1.0241795534967846,-370.5574,49.652237,177.57774,35.736515,-44.867985,28.793312,-0.59721947,30.151684,34.71416,21.45091,-5.1402936,19.796305,-4.585384,22.141554,-6.5720334,11.435488,-10.619037,17.126759,-6.486603,13.185563,-15.344287,9.48186,-2.6434982,8.774379,5.3816333,9.447742,-56.32568,19.13699
Ses02F_script03_2_F038,0,0.020764282,0.033850987,0.026700897,0.020763539,0.2327044025157232,-0.0042184274207102,0.0584574199432489,0.6359255508942878,-384.77008,57.69235,158.6239,29.019388,-50.773273,36.282524,25.736982,25.75308,36.38569,23.898624,-29.530294,22.413628,-6.5142975,19.054583,-1.4951351,14.7415,-16.150629,11.299642,-2.431655,13.873678,-12.719281,8.299279,-16.245155,8.832458,-1.8241365,8.408938,-56.697826,18.365942
Ses01M_script02_2_F014,0,0.0485647,0.08692052,0.06089981,0.06198477,0.3821428571428571,-0.0182167004822986,0.3180094280694125,1.9996333052277708,-321.41553,77.514824,157.4113,45.09406,-35.09904,40.08987,1.1084102,28.519873,21.312582,20.365423,-10.75493,19.030638,4.009474,16.071484,-0.8465637,10.33065,-16.70371,10.215125,-4.7500634,14.605359,-2.2082763,9.383674,-5.9363394,8.9236965,-5.4664807,15.166501,-59.118713,18.263166
Ses01F_impro04_F029,0,0.008277102,0.019878773,0.010392777,0.01691006,0.673992673992674,-0.0067107994254911,0.008450528218357,0.0824454957577301,-473.23364,60.947964,146.7854,35.464607,-9.054142,27.86915,3.105648,18.415112,19.819132,11.300638,-6.0025344,14.022526,3.2165306,10.350012,5.9807796,8.515807,-7.8668637,10.198014,-0.8888984,8.232814,3.8430533,11.765233,0.2598005,9.603236,2.8128793,8.378432,-62.636116,15.548514
Ses03F_impro08_M010,0,0.020023266,0.03218979,0.024609866,0.020711092,0.362962962962963,-0.0017656923319009,0.0552022693556397,0.3460791963332174,-417.5358,57.46558,175.62263,32.824757,-50.895493,30.8345,-0.8793977,23.125614,18.081146,19.02001,-30.192158,24.11176,-4.112539,17.770897,4.738627,14.590402,-11.902108,11.066982,-2.9870627,10.353682,-6.556087,6.5861754,-5.476007,10.179349,4.6073565,7.7151566,-55.78653,19.253998
Ses04F_impro01_F008,0,0.03186143,0.05183368,0.04035125,0.03243504,0.2824858757062147,-0.0063271777435147,0.1389341452700643,1.0112359326840252,-362.7965,73.56359,182.3266,39.353554,-50.479626,37.13794,-5.4646053,21.52103,29.448853,18.473146,-17.258945,21.531408,-7.971092,18.243086,1.4922222,16.337734,-10.245268,10.822928,-5.1608977,11.901527,-4.967161,10.395582,-3.547371,8.952413,-1.4667438,10.374295,-55.57198,20.246992
Ses04M_impro02_F021,0,0.0040277936,0.007127169,0.004926948,0.005142838,0.5409836065573771,-0.0085977080743759,0.0021307272702753,0.0235056320039915,-579.38855,60.30389,171.41156,28.11848,-7.86002,33.735725,20.670292,16.361233,37.368492,22.76043,-4.779463,12.110343,4.1218586,12.58383,7.46091,9.392857,-9.581504,10.664704,-0.54848737,8.89011,2.4072318,6.510761,-5.0919065,6.557445,-0.35645103,8.405231,-59.35403,17.80471
Ses04F_impro04_F013,0,0.025227917,0.040920094,0.03161712,0.025965381,0.2,-0.0063595116444048,0.0880435074406403,1.1645842096321768,-377.2379,54.182697,157.31352,35.739567,-38.819626,30.661463,-3.985242,25.463675,27.022326,22.444605,-14.287909,17.478155,-9.638553,15.7226095,-0.4149223,13.460184,-11.843139,11.246708,-8.454483,10.081062,-6.9519057,9.939342,-7.2796044,10.635442,-3.4830391,9.566116,-59.380493,17.572681
Ses03M_script02_2_M032,0,0.0048146825,0.008650845,0.006025822,0.00618195,0.3768844221105528,-0.0105282297226949,0.0030977070791696,0.0175789197753633,-514.5611,59.88114,163.18855,26.70205,-40.589977,33.0559,30.639433,23.188013,32.96143,20.960655,-17.13484,12.306609,12.751928,21.097656,0.61708814,11.454566,-14.865312,11.150141,4.876932,11.885854,-8.834225,7.265044,-8.638939,8.358495,3.6110508,9.330868,-56.517166,17.871052
Ses04F_impro01_F019,0,0.048391376,0.07167524,0.059442695,0.03977239,0.1818181818181818,-0.0173820517375133,0.3243467815251009,1.2920509432812328,-312.2198,47.036602,177.32574,33.50056,-54.744164,28.987576,6.7687726,26.24578,27.037537,20.85742,-23.020819,15.633275,-3.4132996,18.441614,-4.4098716,12.826031,-13.749709,12.759955,-1.1375896,12.253488,-15.043438,10.22964,-13.907566,9.062677,-1.1391088,11.646793,-54.89885,19.26182
Ses04M_script03_2_M021,0,0.0031455106,0.009623081,0.00406242,0.008711048,0.6735751295336787,-0.0145016747410409,0.0011647782277466,0.0099194964246679,-584.87744,70.47575,151.47903,36.75264,5.328464,31.667677,16.219782,14.888504,26.338982,10.141187,0.5513778,8.792573,8.22339,6.205128,6.31914,6.4867406,-4.8587804,5.384376,1.8610046,5.905783,-0.34505,7.3926263,-1.0160658,5.6994057,6.879702,7.094659,-62.73918,16.137896
Ses04M_script02_2_F025,0,0.013489908,0.028271856,0.016529739,0.022875985,0.55,-0.0124165926536079,0.023615556950864,0.0949213589921424,-482.3869,71.254105,133.64688,39.805588,-0.47238636,35.548653,9.587543,16.894047,16.217018,23.654222,-12.757678,24.488792,2.0449593,9.496688,11.6571045,10.45203,-7.9517193,10.651421,-10.211568,11.553467,-1.3684459,6.177357,2.0808783,9.570412,2.7830923,6.350017,-64.5349,15.766625
Ses01M_script01_1_F040,0,0.07366599,0.12955008,0.091432095,0.09175499,0.3590998043052837,0.019455070287222,0.7272331752951845,18.467581280830583,-297.82773,83.335846,157.18472,42.076805,-32.93242,45.57314,-2.6659367,22.62801,13.253227,18.315163,-18.612934,23.169579,-0.776092,14.270053,1.0531034,11.681284,-9.927779,12.129567,-0.8358258,10.646654,-3.5553358,10.684028,-6.525448,9.72626,-3.6794415,12.637596,-59.416626,18.49034
Ses01M_script03_2_M023,0,0.013041147,0.027021611,0.016841035,0.021110028,0.5022522522522522,-0.0037112099562364,0.0218761113216105,0.2946087771758789,-435.01984,74.273605,168.0126,42.355103,-19.694666,37.104046,7.185852,26.982481,26.10784,11.648262,-6.5431623,14.9876585,4.366666,14.323072,4.3692317,8.021398,-4.8065305,9.988285,4.220981,9.6747055,-0.19355156,9.062855,0.04015328,8.520543,7.564855,7.963906,-59.087944,18.042425
Ses02F_script03_2_F020,0,0.003604983,0.0063133766,0.004713305,0.0041923453,0.3636363636363636,-0.005958781002846,0.0017284222393569,0.0073783796560619,-557.2736,57.666862,196.21635,29.91831,-43.032192,29.318008,23.685053,24.324472,27.468925,13.820226,-18.197235,13.929251,13.4047,17.464203,-1.7784486,11.859168,-10.745274,8.661947,10.086509,9.776716,-9.971686,11.236102,-5.4192104,6.8544364,8.411192,6.8669066,-52.61306,20.104582
Ses01F_script01_2_F009,0,0.008554358,0.016715908,0.010718719,0.012826625,0.4512040557667934,-0.0050606258810148,0.0096656750588291,0.2184012949218705,-462.3976,51.469406,154.4594,32.128326,1.2997297,22.179928,5.2710223,16.93883,22.311213,16.518555,2.7353296,12.554104,7.2196126,11.539223,3.6774194,10.004268,-8.041362,11.74678,-0.42951098,10.221946,2.4354556,7.5734477,1.010759,6.8965926,4.6834893,7.9794154,-62.543137,15.775675
Ses03F_script03_2_M038,0,0.0027833164,0.0044807103,0.003457043,0.002828469,0.1692307692307692,-0.0026370864816271,0.001048180487693,0.0043066895940823,-599.45264,58.957714,199.18095,31.669664,-25.53241,25.872816,24.91076,13.447742,30.61084,12.793724,-12.983375,15.622646,19.187012,10.503552,12.417944,9.159304,-6.171521,10.902065,10.107643,8.159679,-0.35822555,6.5159817,-0.70490766,5.712967,11.396906,5.355758,-53.986336,19.8745
Ses03F_script03_2_M040,0,0.011333273,0.0209241,0.013820304,0.01558319,0.3488372093023256,-0.0039715096136205,0.0172660672533856,0.0950381325021159,-490.49966,70.79081,147.40671,31.462317,-9.478884,44.31811,23.623812,23.363483,36.27234,21.758795,0.9910383,17.459738,4.8064837,15.848459,-1.2064666,12.888168,-8.159832,14.922083,1.630345,11.403938,-2.194063,8.4483,-1.7677864,8.428316,-1.3154584,7.7243276,-61.621613,17.047672
Ses05M_script01_1_M036,0,0.010138448,0.020276804,0.012970363,0.015544055,0.5177664974619289,-0.0049661757657304,0.0134876293663761,0.0733933738154247,-477.55774,79.04385,149.51677,41.876225,-14.126477,40.56503,27.93648,30.02742,23.37451,14.931327,-14.112491,20.81953,12.105552,17.857395,3.3163505,13.394943,-11.918788,16.63106,3.022435,12.83261,-4.5872226,10.07425,-2.7461054,8.833243,9.233937,9.090151,-60.429504,17.405844
Ses03F_script03_2_M017,0,0.0033497468,0.0055452334,0.0041542943,0.0036536008,0.4559585492227979,-0.0056953554121719,0.0015377361754514,0.0080434076506474,-596.3814,62.844948,199.09492,36.29195,-20.93315,25.992962,14.408518,15.081217,34.04398,18.764013,-7.8726673,13.779554,5.389125,13.883389,3.383607,10.241404,-9.4430275,10.011938,2.404533,9.175205,-2.4067779,10.379859,-2.5912635,7.413985,3.974813,7.940573,-55.182755,19.999657
Ses01M_script03_2_M026,0,0.0346245,0.057988215,0.042980064,0.038798217,0.2455621301775148,-0.0043303725760779,0.1641659347490227,1.7996829348105778,-353.26358,57.16054,172.43367,39.498783,-26.064701,34.529198,17.128649,30.012173,30.987576,21.133688,-7.697322,18.01861,10.07266,16.823414,4.105741,11.630499,-10.565929,11.658587,-0.030714678,13.814561,-8.360242,9.184341,-8.987008,9.13413,0.17389621,11.171542,-57.39573,18.437468
Ses04F_impro04_F005,0,0.017792724,0.030967755,0.022408724,0.02134625,0.2359550561797752,-0.0083512468336266,0.0425731585715818,0.4080288970733675,-420.40097,65.118286,162.86531,34.837055,-36.55428,40.533566,-1.2085713,25.76786,17.98714,22.234184,-19.25283,19.341993,1.2075125,15.2962055,3.678969,11.64173,-13.554841,11.070504,-0.8464438,9.524496,-2.8262618,10.632747,-8.81166,9.242916,2.4746244,9.480056,-58.552032,18.263304
Ses01M_script02_2_F013,0,0.059889194,0.11409131,0.07512096,0.08570638,0.5012787723785166,-0.0056991889323398,0.47840168054777,4.7147810435900785,-333.91168,101.76943,136.91612,49.982857,-22.865274,53.007233,-3.1680074,22.135626,14.055741,17.120966,-8.517797,17.657137,0.49430647,13.277569,-1.2466587,10.972563,-10.008676,14.852651,-4.276912,12.014778,-4.1160965,9.270817,-3.751706,10.990398,-4.4295864,13.065766,-62.649437,17.928564
Ses02M_script01_1_F035,0,0.0143643115,0.021978969,0.017751928,0.012851993,0.25,-0.0039932192521519,0.0287360019553039,0.1330108539225068,-438.22363,58.150646,176.09793,41.922977,-43.809822,29.241785,22.291391,29.04634,25.200338,23.386559,-23.804386,16.545486,7.676219,18.25283,-1.7443112,13.459421,-13.189186,11.002704,8.057163,11.137552,-8.514348,8.437488,-8.189165,8.983852,8.925959,8.531546,-54.944126,19.224
