,Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
57,84,Ses01M_impro02_F019,2.292500000000018,2,0.002914416,0.0041536447,0.0035938078,0.0020669259,0.0,-0.0022433519006881,0.001203680879077,0.0053477031304746,-568.8876,17.386786,214.36238,10.933084,-28.636957,7.057053,23.314974,7.813308,31.759178,5.467897,-13.94915,5.60834,18.084127,5.112047,9.077707,4.5445642,-8.698807,5.123075,12.461978,4.9240303,0.37284744,6.3718705,-2.3148181,4.430639,12.229436,4.543494
58,87,Ses01M_impro02_M000,3.3018,2,0.00397694,0.0069149425,0.004924631,0.0048428834,0.0280701754385964,-0.0066942466219188,0.0021302401864778,0.0162012717150206,-520.9781,32.727375,188.891,22.647383,-26.111694,13.673933,19.263466,8.958787,29.803026,9.251343,-9.654578,9.355965,15.809048,6.284297,6.127764,7.427525,-9.898246,7.683105,10.601735,7.1861787,1.8787928,5.5860786,-2.1270115,4.803725,9.6873865,6.0603023
59,88,Ses01M_impro02_M001,3.76,2,0.0027185197,0.0037854346,0.0033868114,0.0016856921,0.0,-0.0101931282188161,0.001076644366781,0.0069251225483152,-546.75397,36.129177,222.78629,13.980923,-57.928917,23.231705,25.36486,7.754496,31.637949,5.7518535,-20.51027,7.0953546,23.507408,5.8759065,4.705751,5.706008,-11.93284,4.8109293,18.116434,4.6526427,-0.48332903,5.6039305,-0.16745393,4.90371,15.093703,4.1850553
60,89,Ses01M_impro02_M002,4.300000000000001,2,0.0030782865,0.0044444767,0.0038412623,0.0022235613,0.0,-0.0087367170635843,0.0013433087136011,0.0098411989079852,-542.14966,41.0371,224.68788,18.986832,-55.802956,26.254618,25.745676,12.368222,28.20431,6.916396,-23.234165,10.034268,23.102055,8.247613,5.2920995,6.704273,-10.474099,5.6902113,17.680086,5.4564867,-2.5752215,6.2159853,-1.4157366,5.617302,14.56345,4.9381185
61,90,Ses01M_impro02_M003,2.715,2,0.0038115832,0.005807554,0.0047492944,0.0033349565,0.0598290598290598,-0.0082421593106118,0.0019944897366516,0.0110657603184424,-539.20807,36.884377,214.53989,22.259565,-39.792023,20.282585,28.786392,15.021871,28.917841,7.7350492,-22.448706,10.382442,20.004078,6.8667912,7.9862204,6.099119,-10.773384,5.751663,14.643202,5.066113,-0.23494068,6.4636903,-3.6896353,4.4564986,10.2099905,4.7871385
62,93,Ses01M_impro02_M006,2.440000000000005,1,0.0034494842,0.0055790492,0.004320327,0.0035116621,0.0379146919431279,-0.0084045504991081,0.0016137765071464,0.0084697231161098,-555.493,30.902632,209.20168,18.143583,-27.77831,14.075921,24.905025,16.120295,30.27004,7.669834,-14.69584,6.890316,18.756771,10.207204,9.058883,6.6636605,-9.536451,6.557044,10.633055,7.9669347,-1.9712632,7.4783015,-5.290028,6.025456,10.120425,5.7538958
63,94,Ses01M_impro02_M007,8.520000000000003,2,0.0066597234,0.01027491,0.008368063,0.0059604803,0.3228882833787466,-0.0085663832578575,0.0060839899910865,0.094414785618069,-501.55197,50.912136,216.97144,28.31781,-32.55961,27.626163,21.778803,15.209797,28.008526,12.279813,-16.259127,11.552483,19.03973,11.893572,6.737338,8.112632,-12.661693,9.146526,9.081509,7.752815,-2.2047865,7.9911475,-4.29461,6.381443,8.899849,6.849948
64,96,Ses01M_impro02_M009,2.922499999999999,2,0.0047067944,0.007886319,0.0058107288,0.005323794,0.119047619047619,-0.0051960000746476,0.0029198049386308,0.0195531160412289,-520.56854,28.40832,196.81033,22.148481,-24.299885,17.159147,20.671188,11.592671,26.649452,11.966411,-14.737238,7.3507996,16.257391,6.273767,9.461879,6.2313824,-7.8460693,6.4242783,10.3935995,6.418019,-0.85925364,6.7904077,-5.1930313,6.158323,8.3788185,7.0425897
65,97,Ses01M_impro02_M010,2.6799999999999926,2,0.0032037764,0.004694151,0.003981673,0.0024785507,0.0,-0.0113346204670961,0.0014472576659728,0.0083991483322099,-568.197,26.769691,224.51099,16.322786,-35.152893,17.273266,24.903433,9.87183,29.756304,8.724932,-19.187271,7.1801343,19.245451,5.4940095,9.92227,4.3520374,-8.238332,6.2964168,13.27199,5.459641,-0.06854116,8.457847,-0.9839481,4.730004,12.830575,5.2881427
66,98,Ses01M_impro02_M011,4.189999999999998,2,0.0030233546,0.004375772,0.0037850214,0.0021914425,0.002770083102493,-0.0089511167971068,0.0012956903546842,0.0095781900187365,-562.5812,34.811638,225.19557,17.231554,-44.33097,23.244383,30.239256,15.300958,31.488752,8.784859,-23.54187,8.748566,19.700674,8.006413,7.6042757,6.4978724,-10.684136,6.9315786,14.341648,7.487099,-1.3373139,5.4195275,-2.4686503,5.0963025,12.222569,4.6610227
67,99,Ses01M_impro02_M012,1.8299999999999983,2,0.002591375,0.0033286833,0.0031913933,0.00091010367,0.0,-0.0154731133079621,0.0009934882178461,0.0036649715480001,-591.08344,18.788057,242.73378,10.335974,-44.287197,7.861528,26.439781,5.1193285,29.805964,6.10169,-23.55277,5.697084,22.025862,4.845216,9.799891,5.3171153,-9.720237,4.2233787,15.186653,3.6968493,-1.2616371,5.4025664,0.13444535,5.4780273,17.18625,6.176092
68,100,Ses01M_impro02_M013,4.424999999999997,2,0.0027166472,0.0035729406,0.0033742536,0.0011566933,0.0,-0.0078452176239807,0.0010874404574283,0.0078096683790496,-578.9884,23.79808,231.72362,13.099109,-44.290054,18.027563,31.89983,12.043932,33.837368,9.665067,-22.000265,7.43004,20.761898,5.3276963,8.487,7.4910264,-8.934068,5.421,15.378882,4.848803,-0.8757791,5.418605,-0.3341448,5.2556224,12.823832,4.371927
69,101,Ses01M_impro02_M014,8.340000000000003,2,0.0026371898,0.0035756505,0.0032617485,0.0014614286,0.0,-0.0121217390187666,0.0010043316050052,0.0149238051803725,-577.0407,18.12508,220.46436,11.444907,-32.775898,8.177995,25.291924,9.91332,30.446527,6.179302,-17.776218,5.8580546,18.941809,5.9967775,9.40708,5.1881356,-8.341605,5.292535,14.619076,4.9452243,2.0112143,4.6325088,-1.8471795,4.46715,11.097058,4.650846
70,102,Ses01M_impro02_M015,2.282499999999999,2,0.0025952354,0.0035790568,0.0032196075,0.0015500298,0.0,-0.0102127569334697,0.0009722813063587,0.004276661542294,-580.88855,13.797594,223.45299,11.253911,-31.630804,7.15234,24.957438,5.221125,31.43112,6.401964,-16.97572,5.6881657,18.783709,5.166033,10.097664,4.5048237,-8.018644,3.993808,14.326955,4.357699,1.8076757,3.9621468,-2.2209969,3.5656776,11.242896,4.17779
71,103,Ses01M_impro02_M016,4.390000000000001,2,0.0030415547,0.004491444,0.0037817827,0.0024131213,0.0026385224274406,-0.0100597299024229,0.0013083663725384,0.0110788543576312,-564.0049,23.022003,217.27066,16.485401,-30.904972,11.50999,24.779482,8.70958,29.223808,8.446476,-17.010635,7.4671483,19.34139,5.581343,9.675029,4.9555683,-7.6133585,4.6942406,14.08966,5.0566683,0.67375994,5.2548404,-2.2378538,4.788915,10.795628,5.2083297
72,104,Ses01M_impro02_M017,6.680000000000007,2,0.003930466,0.0063671214,0.004893716,0.004067824,0.0434027777777777,-0.0068164863478159,0.0020739630739955,0.0310103496998466,-543.4348,27.575119,209.7568,19.719124,-27.370182,14.996246,20.158604,9.992401,28.44791,8.911609,-13.204251,9.073934,19.446749,7.437063,10.107583,6.624869,-9.81468,6.6657414,9.602942,5.628575,0.4643994,6.2826405,-2.1393743,5.9057097,10.654695,7.5737834
73,105,Ses01M_impro02_M018,3.1899999999999977,2,0.002777345,0.003906267,0.003429389,0.0018642931,0.0036363636363636,-0.012264477845747,0.0011018254485096,0.0064564337706662,-568.83325,17.45659,209.6775,12.10404,-23.958466,7.451074,22.209085,4.9864125,30.511059,6.0735373,-14.095975,5.031619,15.888798,3.944406,10.598531,6.5204625,-7.374212,5.7527905,11.054835,5.266204,2.6667807,4.6032767,-1.3765501,4.0661798,9.808826,4.547336
74,106,Ses01M_impro02_M019,3.5200000000000102,2,0.003035529,0.0044438583,0.0037678503,0.0023440628,0.0098684210526315,-0.010646367627487,0.0012937643936834,0.0085275221884888,-561.94543,23.937567,220.1258,18.310331,-39.0726,17.014822,28.544113,12.064449,31.003502,10.061906,-19.759409,9.066292,20.780207,6.538737,8.103577,5.7994103,-9.81287,6.02935,15.43529,5.179211,-0.30164945,6.0876536,-3.1988876,4.6169834,11.6306305,5.530364
75,107,Ses01M_impro02_M020,2.079999999999984,2,0.0026490276,0.0035113695,0.0032400873,0.0013290761,0.0,-0.0091919509941362,0.0010299007929277,0.0046422096328467,-591.1017,9.56557,228.53008,8.881415,-35.6626,5.7289753,26.944883,6.1806765,31.31665,4.867874,-18.959597,5.06419,21.296032,5.1492467,10.880425,4.546147,-8.253814,4.697664,15.717716,4.020585,1.6099552,5.506152,-0.9537677,3.8366926,13.241294,3.6281843
76,108,Ses01M_impro02_M021,3.759999999999991,2,0.0035827553,0.005474301,0.0044576023,0.0031719885,0.0092592592592592,-0.0056135490922315,0.0017889872419322,0.0128447368354038,-550.2942,28.875938,209.53877,14.2994585,-36.709328,20.358208,31.005932,15.983391,33.66448,9.672756,-18.876062,10.100688,20.088167,6.3207717,11.1495495,5.125206,-8.332496,5.611478,13.048385,5.4848175,-0.3429167,6.5444965,-1.8434114,5.6923695,11.711281,5.395617
77,109,Ses01M_impro02_M022,2.069999999999993,2,0.005260149,0.009248733,0.006270526,0.006744029,0.3631284916201117,-0.0153532782860565,0.0036287460971957,0.0236571681955064,-530.7684,20.404327,176.67758,17.473331,0.61369467,8.085344,14.190348,6.403595,26.671177,7.096692,-4.218779,5.654445,8.449678,4.185784,9.85022,5.211998,-3.326828,4.5698323,6.756885,4.213716,5.1038594,4.1480913,0.21121079,4.981408,8.38008,4.459113
78,110,Ses01M_impro02_M023,5.310000000000002,2,0.007995826,0.016828278,0.009755907,0.013697397,0.3493449781659388,-0.0074258082349842,0.0083024943162437,0.0949725049947114,-470.3538,49.673447,155.92276,22.468477,2.119959,36.25187,14.440631,11.641946,21.591818,12.696294,-7.396785,11.242602,4.010221,10.857879,4.5141163,6.845549,-6.8854446,10.489189,0.45248958,7.7572474,-2.8475373,9.849552,-5.5292206,7.599662,3.8990338,6.6423674
79,112,Ses01M_impro02_M025,2.4499999999999886,2,0.0026803073,0.0036976659,0.0033129898,0.0016180028,0.0,-0.0121090224638464,0.0010325139699541,0.0049175063386506,-568.6638,22.213953,215.94662,8.784795,-38.120277,19.724209,27.99083,9.937122,31.882637,5.360565,-19.6728,7.6298532,19.937119,6.7757664,9.426049,4.3621793,-9.744578,4.8628173,14.480568,5.9961047,-0.0047218576,5.4109683,-3.5165555,5.3611836,11.516003,5.189462
80,114,Ses01M_impro03_F001,1.290000000000001,2,0.0051507642,0.0085113235,0.0064797527,0.005350207,0.1071428571428571,-0.0116885066745453,0.0036811959862492,0.0124867240156724,-494.14355,42.942436,198.7188,19.218077,-40.507477,29.850986,10.589839,14.219635,27.614475,7.1076293,-14.718218,14.074384,17.549307,8.29847,12.648568,13.942126,-14.208043,7.726312,3.654655,8.2952175,5.458374,7.5203986,1.8892962,4.354114,6.681222,8.443225
81,115,Ses01M_impro03_F002,1.3768000000000011,2,0.006348873,0.010435145,0.0077869943,0.0068378476,0.3865546218487395,-0.011586087566684,0.005321018567884,0.019695602022316,-501.06497,50.823154,198.17448,23.07936,-29.40909,29.102873,18.761047,14.192811,31.9161,11.6446085,-14.919729,12.438418,10.032128,12.003082,9.177511,9.806748,-5.142987,6.312821,10.578559,6.1100035,-0.17874579,7.249049,-4.980635,6.3266945,7.133687,7.611108
82,116,Ses01M_impro03_F003,1.5524999999999984,2,0.011199315,0.018387794,0.0138190435,0.012010525,0.3582089552238806,-0.000911419760996,0.0167806050846765,0.0581242879094425,-459.1787,42.927307,173.45132,33.963108,-10.001717,26.10916,19.337248,25.451738,25.438541,9.734489,-8.101498,14.338249,13.753322,12.100618,4.9453044,6.092402,-14.488933,9.420288,4.653896,11.36441,4.70259,8.257609,-2.1045308,7.319402,4.8901744,7.659044
83,117,Ses01M_impro03_F004,2.5975,2,0.02888415,0.04425053,0.03579104,0.025918223,0.1651785714285714,0.0062227554735727,0.117032638766918,0.5024442805624227,-346.00024,43.612377,180.0549,34.68999,-48.092167,25.96835,31.708094,29.837759,29.390182,18.042398,-23.657522,16.980751,16.709497,19.357363,2.1442657,11.657409,-17.396397,7.8103156,5.122031,12.116138,-9.285209,11.506219,-8.879447,10.429012,3.732138,11.737522
84,118,Ses01M_impro03_F005,7.210000000000001,2,0.08081124,0.14294538,0.098726146,0.10321979,0.3569131832797427,0.2390389709034934,0.8663867739853751,12.056497542037484,-267.22998,62.12752,156.17924,36.498848,-37.758335,33.231354,0.032223422,25.542738,16.41126,20.185644,-19.264936,21.614527,0.7983684,16.69068,2.980113,11.645057,-10.882319,11.672241,-3.994621,14.369765,-7.9667287,8.993895,-7.286556,12.073265,-2.5304716,11.302667
85,119,Ses01M_impro03_F006,3.734999999999999,2,0.07239629,0.13785526,0.08939395,0.10484022,0.391304347826087,0.3435144026298076,0.6822138918602196,5.589678382872251,-275.6414,62.55371,148.84299,37.74029,-29.586647,31.575481,-6.1359186,26.003979,14.3849745,22.16348,-15.289442,24.28897,-5.3066525,14.763027,-0.6150525,13.922243,-7.289375,11.196021,-0.8893463,16.26031,-1.6929075,12.440492,0.8333763,11.111877,3.1144047,11.942957
86,120,Ses01M_impro03_F007,4.329999999999998,2,0.18592702,0.28650424,0.22628301,0.17571981,0.3056300268096514,1.831141416914761,4.842514750737707,33.62964539805058,-200.68549,98.38458,173.72954,46.545544,-68.452095,43.798935,-5.5312724,17.815022,7.8325915,12.919163,-31.574972,20.28716,0.90082264,17.142988,-3.7492578,12.204617,-10.986092,11.942461,5.505477,17.551683,-3.0842242,13.740078,2.0607197,14.395173,5.073234,14.317039
87,121,Ses01M_impro03_F008,7.200000000000003,2,0.05795244,0.094050325,0.07257931,0.059707265,0.2753623188405797,-0.0194854146684519,0.4642234757490976,6.01606624082795,-301.67508,65.08675,182.66998,36.97262,-54.649338,34.86824,1.2957497,24.346916,29.982016,17.572437,-16.877674,17.50433,-4.571707,17.870111,-5.6563473,11.85852,-14.030121,12.517714,-1.4658052,14.271809,-8.136864,10.628646,-6.719261,12.269498,-0.4411948,11.386306
88,122,Ses01M_impro03_F009,3.7775000000000034,2,0.041912757,0.069243744,0.051750656,0.045808908,0.2791411042944785,0.0001396987556745,0.2407426545521052,1.8991623511426776,-337.338,60.26745,179.7516,35.498283,-22.58039,31.312344,5.78371,20.179306,21.020721,16.150658,-15.803248,15.619973,-2.0738182,15.884793,0.787421,10.163675,-7.0455284,9.686028,-2.9121218,10.31559,-11.576506,9.8548155,-6.46343,9.111283,1.5581732,8.768602
89,123,Ses01M_impro03_F010,11.057499999999996,2,0.055911243,0.09130552,0.07044113,0.058035642,0.2938090241343127,-0.0064474943428649,0.425005679854823,9.763926931557002,-299.1095,57.946224,165.93039,30.67929,-41.219112,35.761433,-0.47443023,23.449495,26.98411,18.780577,-13.007161,18.104565,-2.0168583,12.914383,1.1230111,11.110962,-12.5426445,12.332987,-6.225126,13.292203,-7.1600213,11.172395,-7.723691,12.415294,-4.1931443,10.864682
90,124,Ses01M_impro03_F011,8.412500000000009,2,0.05019258,0.09416033,0.062016953,0.07079764,0.3682758620689655,-0.0009929470934366,0.327580751278598,6.472688676086018,-325.28455,75.22378,171.45538,35.829895,-27.716475,40.56925,-4.845982,21.666908,22.487751,21.59815,-7.9802995,20.818007,-0.5740336,13.721582,2.1140735,12.281155,-9.594909,11.034957,-6.364598,11.582733,-6.45476,9.785762,-4.971231,10.094291,-2.5434752,9.614156
91,125,Ses01M_impro03_F012,7.519999999999996,2,0.033456236,0.05316509,0.04168248,0.032941636,0.2391975308641975,-0.0006710541811116,0.1537021726791766,2.260790520246588,-351.41928,56.24335,174.09708,32.616707,-8.938351,29.754559,-1.3290354,20.597214,26.108284,18.98393,-3.2168806,12.462019,-3.6794682,12.816584,1.8473841,9.816839,-10.212737,11.533215,-8.462764,11.119963,-3.4603856,10.003139,-4.3865666,11.561256,-1.7210503,9.995936
92,126,Ses01M_impro03_F013,1.730000000000004,2,0.033760574,0.066300176,0.04265275,0.050469708,0.46,-0.0074378804129082,0.152560901806553,0.5747140139328154,-358.84204,100.30531,167.14258,41.544155,-55.12827,65.59298,1.1316609,22.423206,21.903526,16.639488,-17.516352,17.934772,14.756582,12.11455,14.852731,10.779923,-7.967619,9.349497,1.6430235,8.361625,-4.8846836,10.199151,-4.686342,8.115253,8.787575,10.107106
93,127,Ses01M_impro03_F014,3.259999999999991,2,0.08779782,0.1390188,0.10735298,0.088164866,0.3167259786476868,-0.039916398236528,1.0723061566173495,6.228194061918383,-289.2479,70.84179,156.31169,43.458836,-44.643764,38.715122,-2.3856997,18.83569,23.075502,24.530094,-19.22953,20.510998,-9.2136965,18.096832,-3.5211124,13.765628,-12.757707,11.9739685,-3.512923,10.795453,-3.3224547,13.222479,-4.3259563,11.347518,-2.0450182,12.963983
94,128,Ses01M_impro03_F015,6.637500000000003,2,0.08728302,0.15984794,0.10614197,0.11947636,0.3653846153846153,1.7178806010633707,0.9919099293182038,16.550211997946835,-268.39938,68.02672,165.60437,32.27391,-36.926025,39.4922,-7.5572248,21.05074,18.97448,20.19242,-10.373102,20.534748,-0.15392682,15.121045,-1.6928686,13.225422,-12.765116,10.795734,-6.25511,14.787226,-7.846067,10.347125,-3.6025023,10.313397,2.5597086,9.760387
95,129,Ses01M_impro03_F016,4.422499999999999,2,0.027773548,0.053562425,0.03452008,0.04092206,0.3254593175853018,-0.0071603035394218,0.1029594932520743,0.9997603967292784,-365.9338,69.91634,163.59645,37.77783,-13.6841345,34.116127,3.3180652,15.443734,22.568642,14.732491,1.7319937,14.736769,10.942962,11.569038,2.7452486,9.709199,-9.823804,10.451993,-3.7102664,9.549324,-6.18446,11.135702,-1.8364459,8.000434,1.8756324,8.687384
96,130,Ses01M_impro03_F017,2.9099999999999966,2,0.00543212,0.009030868,0.0066933194,0.006044306,0.3386454183266932,-0.0063085194597078,0.0038798928759338,0.0230646784756502,-512.02765,38.929585,181.6884,24.002495,-17.660175,20.633947,17.572638,18.571833,32.30756,10.406897,-8.425543,11.353278,10.654544,10.589233,11.279297,6.8352165,-6.348705,6.346141,5.594734,6.415021,2.4633386,6.927244,-1.7039711,6.4550624,7.845383,5.14445
97,131,Ses01M_impro03_F018,1.2600000000000051,2,0.004202333,0.006246765,0.005191916,0.0034436164,0.0642201834862385,-0.0157832291733939,0.0024372900595151,0.0066012262023263,-529.53406,36.883633,208.98239,21.499584,-35.287857,26.051123,19.126665,10.78473,32.103226,8.981311,-14.35502,7.47842,16.986092,9.019466,11.739572,4.4378443,-7.896824,3.8826551,8.596752,6.2050495,-0.49583554,6.3548975,-0.6545315,4.383088,11.329462,5.447029
98,132,Ses01M_impro03_F019,3.609999999999999,2,0.029327976,0.050648812,0.03686162,0.034726642,0.2893890675241157,-0.0033194608022313,0.1171901079064177,0.7597700755876102,-344.9887,51.540512,172.91469,37.300236,-38.84201,33.48489,5.678758,26.237959,34.77605,21.876307,-6.158039,20.947653,2.4326794,19.047926,-0.8829736,11.564812,-16.10216,11.063841,-5.93502,11.769355,-6.5842347,9.239717,-4.469714,8.843031,3.748359,12.068933
99,133,Ses01M_impro03_F020,1.7800000000000011,2,0.011615881,0.017282609,0.014315893,0.009492426,0.2337662337662337,-0.0130036269183619,0.018618899460971,0.0737047895903184,-460.0399,36.893887,202.76698,28.582607,-25.53373,20.373608,21.834532,20.87385,35.478634,17.219147,-8.859748,12.002377,12.061423,10.130172,3.9274685,7.918289,-10.435288,7.8948607,8.120289,9.161788,-1.391268,8.325208,-3.756549,6.4708524,6.802463,7.2106953
100,134,Ses01M_impro03_F021,3.530000000000001,2,0.018336708,0.02957022,0.023143325,0.018309414,0.1901639344262295,-0.0038168732316989,0.0465504455917003,0.3041334321026085,-405.5157,58.732883,211.12384,32.81367,-27.109823,30.784807,6.5969186,18.993061,27.568539,19.446274,-16.30288,20.331617,3.0276945,12.1129875,6.06026,10.803041,-11.949557,11.001568,-1.0235444,12.089919,-3.3047764,9.294092,-6.534656,8.492713,3.127807,8.192456
101,135,Ses01M_impro03_F022,3.990000000000009,2,0.024465794,0.0416627,0.03082406,0.027999029,0.3284883720930232,0.0003210165289146,0.081158496024879,0.5193800957248197,-391.5297,60.598434,173.14178,28.590906,-37.59828,37.13825,3.6220784,24.76844,28.370844,14.768025,-9.810003,15.013564,3.8124223,13.331672,0.4682369,10.84332,-12.333275,10.505248,3.3850381,10.656802,-1.3563144,11.311982,-8.461079,10.906178,0.39512652,11.010062
102,136,Ses01M_impro03_F023,7.780000000000001,2,0.05205046,0.10909546,0.06530477,0.087307476,0.3919523099850969,0.8937816019169986,0.3589790677127573,7.029666453956447,-291.57718,77.78481,143.52454,39.851665,-15.479523,46.075527,-0.78334886,25.162151,19.462736,16.79895,-4.4187098,18.660795,-1.5260249,16.801542,-1.3560448,11.058125,-7.749906,12.480148,-4.302034,14.165703,-6.3273754,8.963551,-4.7464395,10.492329,-0.9695583,11.01896
103,137,Ses01M_impro03_F024,1.799999999999983,2,0.015464118,0.025400706,0.019350972,0.016318968,0.3525641025641026,-0.005053844233771,0.0327890735882013,0.1202787487684568,-434.96008,50.065052,190.50804,33.380135,-19.422403,23.309322,1.3609427,20.000797,25.262072,15.318985,-10.072652,16.649818,2.1380239,10.741986,7.8077426,12.689772,-8.0972185,9.332414,-3.7249587,9.033991,-3.9581995,9.054325,-5.165784,11.634294,2.299789,10.588765
104,138,Ses01M_impro03_F025,3.6750000000000114,2,0.019355329,0.034352377,0.024032114,0.024502601,0.3470031545741325,-0.0055502450777566,0.050503735488218,0.3874208545110051,-419.0833,65.44265,178.96265,36.636993,-23.031013,32.081047,15.360044,16.25575,28.57584,11.278862,-6.8496246,12.668269,10.4828825,12.712904,0.76855874,11.005757,-11.763902,9.55099,2.806394,10.336876,-6.379751,9.753972,-5.624966,7.609671,5.597728,9.226381
