Unnamed: 0,wav_file,time_gap,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
803,Ses01F_script03_2_F015,4.748799999999989,0,0.0081554605,0.014189638,0.009946191,0.010096799,0.4195121951219512,-0.0048284910008078,0.0088396918253658,0.0903571070296283,-500.0772,44.45733,171.40941,31.222927,-3.4237847,20.087013,23.126247,20.06136,30.662271,13.444133,-6.148052,9.384585,7.075022,11.951804,4.2158356,9.7473135,-6.3136816,7.497553,7.493002,9.329465,2.3669698,7.1261854,-2.93898,6.971205,4.3534083,6.5651703
804,Ses01F_script03_2_F016,4.590000000000003,0,0.017230231,0.029213814,0.021142555,0.020125149,0.4419191919191919,-0.0064824271248653,0.0401666310767771,0.3492369979665146,-446.28268,61.32356,171.77748,38.363785,-11.915069,29.814373,8.904876,16.334663,23.705542,11.64299,-11.42054,20.425638,1.916698,14.369532,4.968168,13.28787,-10.40703,11.545058,-1.1828841,12.810378,1.234841,12.886303,-3.165239,11.434028,0.78170615,8.579645
805,Ses01F_script03_2_F017,1.7699999999999818,0,0.004172377,0.0068745455,0.0051903767,0.0044483314,0.4444444444444444,-0.0051356087169551,0.0023479353318453,0.0098189110716167,-549.2428,34.857277,200.81004,27.020527,-23.298618,15.163555,27.05037,13.822226,32.654034,11.080001,-12.893816,9.492335,15.1978655,10.011963,2.9836576,11.114993,-16.261251,9.45218,9.131587,6.746846,2.782973,6.357372,-4.8554335,7.33083,6.774927,6.25282
806,Ses01F_script03_2_F018,1.8400000000000032,0,0.0034318143,0.0051955045,0.004416308,0.002716952,0.0062893081761006,-0.007002111942711,0.001632989263285,0.0052081486797452,-518.8527,31.716564,196.03128,30.57572,-53.55325,31.961586,32.640694,31.063164,26.687504,14.505909,-27.648357,14.4808035,23.414139,10.482203,8.755162,6.511877,-11.841996,8.54094,15.904347,7.1893587,0.19163682,6.6718807,-0.6866659,3.9207547,12.933718,3.8649726
809,Ses01F_script03_2_F021,8.516600000000011,0,0.07839776,0.13814361,0.09710218,0.098199144,0.4223433242506812,-0.0722984914318658,0.8210835882113099,13.289446853712578,-280.18076,79.745995,149.32806,41.37841,-57.089302,40.983948,3.8272016,25.489151,23.038322,20.879816,-21.759409,20.319103,-2.7918644,18.472654,-2.585483,11.509367,-10.846282,10.316277,1.1370057,11.891634,-5.884055,10.620557,-4.455417,9.752997,0.60622615,8.631621
810,Ses01F_script03_2_F022,2.6299999999999955,0,0.0523574,0.08914373,0.06638572,0.05934271,0.3700440528634361,-0.0133574021674576,0.3702012161263091,2.130175390510057,-291.996,59.126198,174.62036,37.419907,-56.52879,30.222343,6.7635427,24.743048,14.1322365,19.692831,-30.517696,18.337574,5.9144497,19.05951,-1.2575105,13.041596,-17.09521,6.8247027,3.4502254,11.100873,-6.524181,7.877646,-7.3148527,9.172859,2.266857,8.157808
811,Ses01F_script03_2_F023,2.240000000000009,0,0.06083056,0.096476406,0.07476109,0.060492776,0.3523316062176165,0.009508416042081,0.4993231522721528,2.535881881978616,-319.7171,68.01893,181.40129,37.784172,-40.915497,34.02378,11.990083,19.39356,30.781458,17.80442,-13.904015,18.156393,2.8693395,14.935698,0.3427521,12.781739,-11.234828,12.833459,-2.2670455,13.9917555,-8.43881,12.541307,-6.7993655,9.478488,-6.634673,13.612395
812,Ses01F_script03_2_F024,4.349999999999994,0,0.012146365,0.025420802,0.015489004,0.020141669,0.4106666666666667,-0.0077700015026493,0.0192406513178516,0.2087796977928903,-421.1679,55.302864,164.1793,35.85012,-16.523657,32.597176,7.5627937,22.169044,21.566147,17.119967,-10.4527,16.503796,4.9659233,13.08267,2.0823963,12.313272,-12.746909,13.352838,3.3333814,10.867462,3.3739352,8.465206,-4.598359,9.219439,2.8831565,8.28322
813,Ses01F_script03_2_F025,2.8799999999999955,0,0.028296342,0.052845053,0.035171546,0.039296407,0.3855421686746988,0.0002346604617287,0.1067254052467534,0.8194151087432672,-372.87363,65.856,156.77448,39.11304,-4.9031014,34.196705,4.849724,20.315996,22.268465,18.976543,-6.5308046,18.283104,-5.543385,15.212206,-3.210265,12.478979,-9.698709,11.780672,-1.9449149,12.747121,-0.24783412,11.122185,-3.3968275,8.5891,-0.09183475,10.029075
814,Ses01F_script03_2_F026,5.849999999999994,0,0.0128693115,0.02161999,0.016220212,0.014289549,0.3392857142857143,0.0006771934977223,0.0226417691862083,0.2736110947197233,-438.09662,57.312237,189.65836,36.979294,-20.953629,25.935846,7.0161166,22.901962,25.10765,17.410713,-10.9161215,14.487083,7.2643056,12.377214,2.448485,10.837964,-18.895878,11.557383,-0.84990597,8.9662895,4.5297008,8.217244,-0.7468389,8.906687,5.9658027,8.351745
815,Ses01F_script03_2_F027,1.9769000000000003,0,0.016073,0.02840857,0.020248402,0.019836295,0.2573099415204678,-0.00361917113878,0.034565649764816,0.1877518739535612,-411.25375,60.732677,174.91524,41.918434,-36.726994,38.09777,22.063066,28.018902,26.941011,15.870169,-21.111847,15.279307,11.279772,11.6679945,6.3363037,7.9778576,-13.084613,10.470884,4.5008893,11.744635,-2.1177468,10.806751,-1.2871342,9.086482,10.847809,8.439025
816,Ses01F_script03_2_F028,2.469999999999999,0,0.062473644,0.11277596,0.07632,0.08293771,0.3098591549295774,-0.0303466913464944,0.5147990009800613,2.929902899717775,-302.4361,88.60518,161.26497,41.484993,-29.417097,43.92324,0.07182655,20.19908,16.460432,15.932207,-13.299655,26.858608,0.24331966,11.940203,-5.0135264,10.758918,-15.161409,10.76861,-5.8486834,12.202859,-9.494772,9.354263,-3.423957,7.251906,2.2256823,11.134474
817,Ses01F_script03_2_F029,3.049999999999983,0,0.031348355,0.053097557,0.039449353,0.035468824,0.2509505703422053,-0.0031453653264179,0.1354727264355782,0.7280100983549594,-367.36118,81.12003,188.54927,39.770092,-29.529493,39.49289,4.1165104,18.029474,20.946646,15.837218,-12.774607,16.24168,4.515547,14.192049,-6.360128,12.662587,-19.40506,14.921448,2.1425786,7.5309253,-0.14423119,11.851123,-3.4330823,8.303368,4.177545,7.019384
822,Ses01F_script03_2_F034,5.0560999999999865,0,0.0052634105,0.008633056,0.0065457765,0.0056211916,0.3371559633027522,-0.0077079366747057,0.00372668677124,0.0402048364047004,-527.3872,40.13439,193.8544,27.211544,-20.791222,23.71052,24.717386,19.971699,29.878807,13.665497,-14.537998,11.628687,13.154362,9.338497,5.679298,8.885379,-10.803706,6.876941,11.275821,6.9770107,3.0184505,7.8511343,-2.6168075,5.994784,9.149316,6.0858593
823,Ses01F_script03_2_F035,3.9375,0,0.007834752,0.013946558,0.009941228,0.00975656,0.4,-0.0090387657110113,0.0081746745271749,0.0665157359613003,-471.27582,47.4195,178.90244,32.896313,-25.020887,23.928368,14.393401,19.487846,24.102863,11.38463,-14.889705,13.767719,9.184729,12.47725,2.5649428,9.632279,-14.833427,9.829323,5.9966874,8.621567,4.394993,7.530687,-2.303692,5.9244585,3.3737774,9.009194
824,Ses01F_script03_2_F036,8.830000000000041,0,0.10178367,0.17195173,0.124195755,0.11884442,0.3455978975032852,0.2826515410561114,1.371960448562288,23.974766121706654,-243.94789,82.66924,156.046,38.230682,-51.166348,43.187214,6.7000732,20.474865,22.477045,21.725937,-21.567703,22.35768,-1.5616986,17.318707,-3.384061,13.370968,-13.629605,12.376205,-2.256142,12.98963,-7.5418777,11.8403,-4.183273,9.791685,-1.1304464,9.930692
825,Ses01F_script03_2_F037,10.349999999999966,0,0.13311139,0.2009713,0.1634556,0.116696484,0.2791479820627802,0.0156284877448342,2.458963089830145,44.2788888809931,-223.57405,67.848946,171.39333,38.47316,-72.29962,38.158833,4.9333067,23.90964,20.040718,23.054058,-31.61446,20.748026,-1.2213073,16.238188,-1.9042504,11.497143,-11.588829,11.775751,-0.7729633,11.920902,-13.258557,11.9966545,-6.8011723,8.719092,-1.5730889,10.974734
826,Ses01F_script03_2_F038,5.425000000000011,0,0.006290629,0.011732382,0.0077547007,0.0087918,0.4764957264957264,-0.0073408396019658,0.0050836453826212,0.0693599153813144,-508.10883,46.28093,175.3834,26.548832,-11.148322,20.494904,18.363592,18.461153,30.17302,10.247467,-5.794369,9.565493,10.100026,10.707886,5.6617928,8.877229,-8.990622,8.31309,6.5141582,7.255322,4.2885933,9.248839,-0.062463745,6.852343,7.4190884,5.848909
827,Ses01F_script03_2_F039,1.990000000000009,0,0.004662802,0.0071791857,0.005918856,0.0040386207,0.1744186046511628,-0.0045915007831354,0.0030023737309376,0.0128690071214759,-500.2857,46.702744,209.5446,21.065948,-59.769325,25.843063,22.220995,10.346266,32.08747,10.308043,-19.155739,9.414505,21.325134,9.685895,1.0127496,10.161967,-19.458326,8.948168,13.634737,6.5767436,2.7741508,6.702141,1.0709956,6.714261,15.130306,6.529565
828,Ses01F_script03_2_F040,18.430000000000007,0,0.19594333,0.2882625,0.23698659,0.16405389,0.2720403022670025,2.095189644023776,5.438297245976419,136.94528686921427,-184.9171,98.7464,165.21753,48.755634,-70.37506,43.619644,5.389197,20.987526,16.870749,13.724772,-27.707277,19.25687,1.8974636,14.611753,-8.276448,11.857861,-14.918785,11.205423,1.9184241,12.782459,-10.2779,11.950073,-1.6919585,10.490964,3.2585676,9.398542
836,Ses01F_script03_2_M007,2.5992999999999995,0,0.0051417225,0.009154898,0.00636959,0.006570996,0.5,-0.0090482062660157,0.0034462078740491,0.0227162284369227,-536.73,41.409233,197.26318,27.944334,-17.59927,27.86217,17.865217,14.411235,31.01384,10.189475,-9.255574,6.3147326,11.947942,8.205867,8.154615,6.7920485,-8.937713,6.1549726,5.709099,5.6578546,-0.5619009,9.776017,-3.9199352,7.3374395,8.65862,5.405156
843,Ses01F_script03_2_M014,2.25,0,0.022051295,0.040498976,0.026909556,0.030236103,0.4484536082474227,0.0027471587600302,0.0650013392373852,0.314165326043594,-431.27197,81.748886,167.28165,46.16574,-0.79471487,36.385914,4.177587,17.63946,25.256557,18.637207,-0.9450457,15.345253,-0.18331122,12.787541,3.4175112,7.161236,-7.370553,9.686606,-6.515407,10.60193,-1.0543892,8.459322,1.0486865,8.491189,-1.491271,9.093929
849,Ses01F_script03_2_M020,5.090000000000003,0,0.016870162,0.027845087,0.020834435,0.018445725,0.3621867881548975,-0.0057219613154302,0.0388858569674915,0.3770582752725813,-441.4878,54.17384,178.41568,33.256863,-9.274382,26.840536,14.309542,20.304487,32.80076,20.0778,-0.21030171,14.570102,6.680206,13.151879,2.029733,11.490289,-11.01634,10.339721,-4.114205,10.631162,-6.874294,11.570803,-4.0690327,9.441492,2.4304216,9.645349
850,Ses01F_script03_2_M021,3.1921000000000106,0,0.016864164,0.029452767,0.021608256,0.020003483,0.4654545454545454,-0.008929930118029,0.0381065370842256,0.2364241774731067,-421.06863,67.60268,184.84747,45.39435,-37.00547,38.186443,6.5514016,29.034826,25.762184,10.109859,-11.191965,15.902309,6.7542677,15.322771,0.3848695,10.109574,-9.4422,9.370946,3.3633661,10.9109,-5.0498924,10.064572,1.7901158,12.673047,9.28557,10.32831
851,Ses01F_script03_2_M022,7.280000000000001,0,0.04388126,0.095395826,0.05408643,0.07840249,0.4681528662420382,-0.1252174988621845,0.2429153021216701,6.1258319444063885,-336.7535,82.37981,137.22119,41.25685,-15.754363,49.581207,9.743179,26.139341,27.202929,18.622837,-3.3943167,20.146849,-4.9004483,19.396421,-7.461655,9.855606,-7.87711,9.668336,-0.24990767,13.340842,-5.4986534,8.444466,-2.7042797,9.290611,1.7095889,8.821685
852,Ses01F_script03_2_M023,3.719999999999999,0,0.06043819,0.102425754,0.075470716,0.06899068,0.3613707165109034,-0.0035018019843846,0.4961831030499971,3.542418024286585,-309.6657,66.901505,151.00493,44.614048,-42.0992,31.241594,5.2394724,28.952162,23.391771,19.003868,-12.785865,16.684628,3.5977821,14.292755,-1.9086959,11.132816,-13.604438,9.425543,-4.054803,11.842716,-11.081049,13.530952,-5.7189574,8.985247,1.0138563,9.643871
853,Ses01F_script03_2_M024,12.75,0,0.058604933,0.09315416,0.07238221,0.058581743,0.3202911737943585,-0.0047321786951215,0.4705676066584327,11.144141890024432,-317.08463,60.13428,172.58038,39.539368,-36.058662,34.171062,4.400249,27.72161,26.357601,20.337145,-13.997858,17.74746,-1.3214406,19.681751,1.7454231,11.089734,-8.511706,12.825989,-5.3640656,13.488844,-10.551075,12.602953,-4.626383,10.122496,-1.0657511,11.725053
854,Ses01F_script03_2_M025,4.489999999999981,0,0.04098761,0.07621684,0.050362073,0.05716503,0.4496124031007752,-0.0029640821139764,0.224991017036488,2.259051721441412,-357.14148,72.260544,152.52924,44.506985,-21.736456,31.17209,6.1837134,19.354654,22.238256,16.587456,-8.087446,18.272818,3.8099988,12.800011,0.10227213,11.111636,-10.408563,11.618133,0.3725094,11.518275,-5.6026096,10.356758,-7.93603,11.048557,1.9391359,9.284133
855,Ses01F_script03_2_M026,9.139399999999997,0,0.04442918,0.0831921,0.054558855,0.06274743,0.4593908629441624,-0.0019457629605312,0.2608119795782389,4.561065671447085,-350.5494,77.05373,146.98952,42.170074,-10.761066,41.711098,6.9908986,21.449295,22.002602,18.759958,-9.290691,20.64888,-3.9798295,17.794659,2.215655,10.570811,-4.265454,10.546302,-4.1668177,11.923241,-5.852917,11.254376,-2.4710336,9.705158,-2.96369,11.1124
856,Ses01F_script03_2_M027,14.840000000000003,0,0.027106969,0.057897024,0.033979416,0.046854913,0.4472243940578577,-0.0088527303887531,0.0960661361488955,3.154134444189687,-359.51968,71.675896,136.0651,41.595203,-2.3856246,36.926018,6.4099493,22.80747,18.629967,16.58047,-3.5906966,19.04098,0.8023623,13.057639,-1.0295677,10.238439,-10.047251,10.951095,-5.839647,11.10337,-5.5052257,10.785334,-2.147667,9.015766,2.2677681,9.30944
858,Ses01F_script03_2_M029,5.07759999999999,0,0.014151075,0.02881285,0.017656103,0.02274229,0.5570776255707762,-0.0052288960432633,0.0257393854773171,0.3189449888242565,-442.2662,61.026466,150.9929,45.07131,6.2855463,24.315079,8.820407,19.09656,22.911728,14.599593,0.9541831,15.142063,3.7770622,9.110107,3.5076592,8.274558,-7.2179446,9.6768055,-4.388272,10.546946,-2.0179396,10.434662,-0.91133475,8.544541,1.6072419,10.133236
859,Ses01F_script03_2_M030,2.3257999999999868,0,0.013560071,0.024874803,0.017202131,0.017765533,0.4676616915422885,-0.0044574244384421,0.0241398683289489,0.1257791639675176,-459.17334,68.95221,177.0963,43.139336,-9.385097,27.621529,14.396383,20.422327,28.855701,11.789776,-6.1284127,13.096577,6.0007386,12.377054,4.6349335,10.275641,-11.341734,10.733287,-3.0199437,9.870232,-2.4237285,11.903959,-2.7210596,8.702977,2.4557908,9.428849
861,Ses01F_script03_2_M032,2.949399999999997,0,0.0044254432,0.008471616,0.005478463,0.006440262,0.4078431372549019,-0.0065126851040986,0.0025221143408034,0.0200238059419501,-551.18304,36.028214,187.79663,25.070782,-10.314992,14.126639,23.966648,16.612865,30.645998,10.252179,-11.217514,10.975237,12.281923,8.632536,10.113587,6.22162,-10.266411,8.040268,4.3483334,6.949918,3.604087,7.8289957,-0.6384436,5.578559,7.4064574,5.8409853
862,Ses01F_script03_2_M033,5.670899999999989,0,0.009945776,0.020362228,0.012553761,0.016017377,0.5419222903885481,-0.0078377852332778,0.012711757381145,0.1920800171899664,-461.67682,66.847084,162.37593,39.388596,-10.349074,32.62904,6.6576686,21.853882,23.44596,16.300104,-5.086481,13.547145,2.8685186,12.529606,2.6031067,9.059727,-5.558285,8.71928,3.5955634,10.931672,1.1896341,9.843658,0.20654815,6.7234263,5.802524,9.911386
863,Ses01F_script03_2_M034,3.177500000000009,0,0.022094479,0.042882003,0.027848823,0.032174606,0.5109489051094891,-0.0033480516776762,0.0642817654899131,0.5430626377115468,-418.8815,72.95252,163.93834,47.784927,-20.643902,33.45871,6.1255207,21.158892,26.92013,19.671387,-12.346446,20.370766,-4.071897,21.557066,4.3948226,8.660294,-5.767719,15.396633,-0.8567184,11.620316,-1.1317841,13.07351,0.007444441,8.078172,6.7259407,9.5103
864,Ses01F_script03_2_M035,2.3424999999999727,0,0.1129595,0.18096729,0.13625446,0.11858151,0.3465346534653465,-0.0103593338280916,1.7119326995027504,9.3410032295606,-252.42491,96.71287,170.99826,43.24474,-56.337986,42.161854,16.54887,16.61003,32.869392,17.069342,-16.907356,21.487703,2.8326452,17.077705,-6.7019467,14.346454,-18.466938,12.107008,-4.635118,12.566284,-11.115389,11.025427,-2.5314922,10.092234,1.8518258,8.4131155
865,Ses01F_script03_2_M036,4.267500000000041,0,0.07352582,0.11038335,0.090650894,0.062497463,0.2065217391304347,-0.003020453505087,0.7475092920002171,5.917917268043117,-287.07343,55.199898,181.43703,37.018486,-50.54331,28.936184,16.283903,21.949194,31.443022,29.738306,-24.555304,26.365744,-3.3560638,17.1679,-1.9902476,12.046912,-13.3127985,9.829158,-4.166621,12.507324,-12.323156,8.798884,-7.3258953,9.280062,-4.034476,11.658229
866,Ses01F_script03_2_M037,8.972500000000025,0,0.15886475,0.23337296,0.19226374,0.13220817,0.2639068564036222,0.674108334351331,3.561365062109892,47.60948741408125,-214.80458,84.638084,160.44844,42.0159,-65.63534,41.065163,6.019414,21.952623,23.012207,20.871986,-24.346712,20.19641,-0.9206694,15.19215,-5.161902,10.853796,-13.992372,12.739451,-2.409551,12.216723,-11.919871,11.431835,-4.9700375,9.6929,-0.49035132,10.416431
867,Ses01F_script03_2_M038,2.0674999999999955,0,0.0049369507,0.008076044,0.0061775683,0.005161345,0.2067039106145251,-0.0086052950791781,0.0033018781306237,0.0139066555967477,-516.34045,47.78463,197.90315,26.476305,-25.480526,30.740612,19.170155,15.415572,28.899824,8.232814,-11.066799,12.102166,17.71999,9.798386,6.8851953,9.340917,-15.021612,9.390208,6.474835,8.3188305,3.015271,5.9667654,-0.5545248,5.777097,11.2761135,6.861617
868,Ses01F_script03_2_M039,1.4950000000000043,0,0.008832773,0.018807845,0.010942889,0.015267637,0.6434108527131783,-0.0022169908788782,0.0098342997450144,0.0520246682328314,-475.554,48.55193,161.89172,33.118732,-15.518747,19.260689,12.292842,17.842798,25.689215,16.446978,-4.7887774,8.724738,11.636169,9.024284,6.189216,8.408695,-9.310224,9.14856,4.0281954,8.291627,2.3354242,11.557988,0.07283831,5.2188926,7.0575275,8.323477
869,Ses01F_script03_2_M040,16.0,0,0.22262137,0.30833098,0.2691154,0.15016335,0.1892675852066715,2.323855878785253,7.111792343702585,157.12101858764424,-157.43428,67.892204,177.03745,38.423023,-82.50916,30.217981,5.607029,21.690067,17.0351,13.878254,-32.56494,15.292126,2.6646407,14.748188,-9.054909,12.114649,-16.447351,10.87667,2.5394645,13.311942,-12.408723,11.173609,-2.7188623,10.652917,3.359226,9.854029
882,Ses01F_impro01_F012,2.75,0,0.024283223,0.049655486,0.031218376,0.038595416,0.4430379746835443,-0.0080967738540493,0.0781915560982047,0.634920623571418,-398.15802,87.82457,174.08614,46.0632,-25.841324,49.04323,2.4169312,23.89597,16.653442,10.94746,-18.984344,18.95884,-2.0923347,15.607437,0.59975463,8.220351,-7.218372,10.173798,5.1657143,9.222566,1.0545248,7.277384,-1.3600914,8.173713,3.815337,7.461184
897,Ses01F_impro01_M011,7.239999999999995,0,0.021713432,0.043063696,0.02737564,0.033223882,0.3605769230769231,-0.0038248977034527,0.0617800828309772,1.1328146703985853,-396.10153,68.31848,158.64378,38.59952,-14.786709,41.732994,13.999907,27.172182,26.050709,22.00891,-5.7379637,18.871878,5.912788,16.617216,1.6853961,9.411826,-7.799808,10.553922,0.9487326,10.036194,-4.364869,9.393629,-4.830881,7.333291,-1.9382199,8.927068
899,Ses01F_impro01_M013,6.030000000000001,0,0.061408952,0.11113153,0.0774889,0.07956489,0.3923076923076923,0.0294545588985783,0.5021072581831958,5.641511051951285,-297.30246,82.453545,169.23543,43.991558,-40.61939,37.44063,-9.033442,23.254608,16.27234,17.755346,-12.606009,16.986362,1.2253246,15.460333,-1.7598757,10.4414425,-12.4706,13.25346,-3.712768,10.683884,-6.2721896,11.277156,-1.8361335,11.1677475,1.8414806,9.658612
905,Ses01M_script02_1_F005,4.689999999999998,0,0.029005796,0.047258038,0.036444955,0.030059254,0.3094059405940594,-0.0081331436376785,0.1160460584698456,0.9485991999681548,-363.3972,56.33086,162.99088,38.171406,-21.596046,31.700043,2.7605386,26.841064,21.864504,22.547497,-9.341199,14.886173,2.0313401,17.728172,-0.037129696,10.696451,-14.977931,14.005892,-4.898193,11.245869,-2.7654002,9.126088,-4.1837063,10.191948,0.622619,9.621701
914,Ses01M_script02_1_F014,2.299999999999983,0,0.014022955,0.03334009,0.01776732,0.028122399,0.6482412060301508,-0.0128658075482235,0.0243115946293366,0.1554158723682978,-454.88812,69.71699,171.08441,42.505543,-16.08758,28.30356,8.750791,10.720618,16.727863,11.112026,-16.799667,18.665096,4.688731,12.17356,5.4738207,6.1844025,-8.169141,8.479297,2.9318213,11.224066,0.1077555,9.575378,0.039703906,4.773223,7.665484,5.5958805
917,Ses01M_script02_1_F017,9.008800000000008,0,0.024701253,0.04393116,0.031157684,0.03096832,0.4020618556701031,-0.0076294500104268,0.0821465917716221,1.3569127288521503,-378.93686,69.001465,153.58368,38.215446,-25.323378,35.592968,2.1880867,21.987358,24.908707,18.758892,-8.145084,15.436472,-2.0570395,13.689163,-1.7438265,11.143167,-10.680586,10.83805,0.48903486,10.89387,1.5470433,9.429079,-0.68608093,8.357596,2.202799,8.108901
