wav_file,label,sig_mean,sig_std,rmse_mean,rmse_std,silence,harmonic,auto_corr_max,auto_corr_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
Ses01M_impro01_M030,0,0.052834995,0.0947806,0.0654021,0.068010524,0.4329896907216495,-0.011834074939542916,0.38441472296440465,1.0021888434726065,-367.50394,103.177086,173.93124,54.541767,-15.928208,45.905827,-6.4434066,25.572578,13.773357,20.452768,-13.863565,19.216486,-11.093317,13.346064,-3.9488199,9.40986,1.1716287,10.019437,5.648197,7.836649,-4.0655484,11.166553,-1.5849514,6.177425,2.7163393,10.011403
Ses01M_impro01_M031,0,0.050289217,0.08412628,0.06202264,0.05682386,0.3391304347826087,-0.004296342467569048,0.3505202952279599,1.6978931178370325,-332.85217,76.6035,159.15642,42.620956,-29.51063,41.731377,3.9308236,28.02805,27.871786,21.901981,-11.592549,16.990288,-7.464651,19.44305,-0.66929376,11.053966,-4.699555,12.794496,-1.2725403,11.063339,-5.5133195,9.667449,-3.5807219,9.149618,-3.4948592,11.014347
Ses01M_impro01_M032,0,0.05897425,0.08812619,0.07335548,0.048728477,0.2231578947368421,-0.0028223787467140937,0.48757419668706237,4.546391763578885,-310.51532,58.481106,176.66148,34.62872,-46.8471,32.312286,4.382077,28.343002,34.429077,27.849228,-14.476227,17.430067,-5.231732,19.552713,1.7344134,10.494096,-9.282705,11.3737755,-6.1809726,11.934398,-8.667399,9.790034,-4.019302,9.263172,-2.173347,12.128953
Ses01M_impro01_M033,4,0.06713863,0.09843455,0.08305489,0.05257988,0.14055299539170507,-0.026180910936091095,0.6333877074132445,5.952296146320339,-287.70337,39.45141,190.416,27.85024,-37.928318,23.01119,4.1811924,26.64995,26.779045,21.352053,-19.168661,23.018002,-3.2286332,16.880266,1.9822394,12.772692,-13.239394,12.407413,-7.9964952,14.286328,-8.950768,10.732255,-6.6246986,9.97867,-4.578292,12.270547
Ses01M_impro02_F000,7,0.0034130025,0.0057880147,0.0042801867,0.0038862678,0.006825938566552901,-0.004524930773186497,0.0015814415684196309,0.011454237622352486,-530.4445,32.203415,187.70811,14.241445,-29.452099,21.739223,21.048916,6.9271,31.490454,7.5165896,-14.304309,7.6160026,11.174178,5.6967483,7.8601885,5.0716424,-4.960242,7.4787345,12.625498,5.173674,1.1661919,7.283462,-0.06393925,3.5177438,13.577735,7.191108
Ses01M_impro02_F001,8,0.0052573103,0.012345757,0.006420977,0.010536239,0.5532786885245902,-0.006606164333788911,0.0033222815442551894,0.030980366277108887,-518.0034,47.85224,174.43735,26.128147,-13.818603,22.26205,13.806819,7.318307,26.164362,6.707163,-10.250758,11.517705,8.646568,7.0719714,9.881161,4.360616,-4.684807,5.6678433,8.649624,4.6187553,4.6000705,4.894976,-2.0995934,4.193987,6.970614,4.778793
Ses01M_impro02_F002,6,0.012547588,0.028080864,0.015525071,0.023390811,0.6753731343283582,-0.009600326848158147,0.019422513378336493,0.19026543339026272,-458.66336,78.15715,150.94298,29.350689,-12.906817,44.54171,7.2332835,15.278813,23.393356,11.84141,-6.540239,17.067883,0.8127449,11.203462,3.9861755,8.859872,-1.3429415,10.999084,5.215008,5.715062,-0.45521888,12.385662,-3.6150327,9.549468,2.5065148,9.809344
Ses01M_impro02_F003,4,0.00725629,0.022427937,0.008996084,0.020527678,0.7427536231884058,-0.010061201464850456,0.006144351521751996,0.07284046611847972,-472.00977,61.45769,141.01729,27.760073,-0.36507428,36.097363,-3.011594,14.33409,14.850385,5.3452363,-0.57779825,11.704456,6.4069877,7.3163905,10.254869,6.8679676,-1.3472897,6.9639626,2.3801785,8.058167,6.495649,7.0386386,1.8032713,4.4850836,3.2521348,4.4617105
Ses01M_impro02_F004,4,0.016901549,0.032648914,0.021429684,0.024601405,0.4897959183673469,-0.003835568804788636,0.036481851873317865,0.19667151204191896,-425.75183,71.11465,170.74141,36.994713,-18.251944,33.681854,1.4457022,16.74538,21.843191,9.494171,-8.06657,12.837287,1.2153416,11.998408,1.578792,11.166332,-6.4266415,10.787028,5.6849513,6.803934,2.708126,8.323592,-4.427915,9.062762,-0.692113,9.893997
Ses01M_impro02_F005,4,0.021990983,0.04030427,0.027571794,0.029339394,0.4738675958188153,-0.00936972901399713,0.06384856435266079,0.3932953756845222,-416.26486,66.0911,168.48355,41.311764,-17.810772,31.229795,13.95425,23.998053,26.377514,18.06681,-9.381107,13.433357,7.526774,13.010393,4.826833,9.863675,-9.059028,10.643235,4.9061,11.748453,0.50390464,8.300008,-8.913079,10.227039,-3.8726764,11.696656
Ses01M_impro02_F006,4,0.010674548,0.014852298,0.013308497,0.0064062853,0.06923076923076923,0.0017245205299332156,0.016437970641417096,0.047440383956591066,-447.40048,44.571434,236.89574,25.425234,-53.141804,36.002605,23.014738,17.061396,21.240625,11.181677,-24.822937,12.79787,27.513142,16.380697,2.607829,8.467835,-20.021347,9.952145,11.877748,9.176284,-5.2935586,8.251694,-5.050301,8.490714,10.626116,7.9988537
Ses01M_impro02_F007,4,0.008270728,0.019474063,0.010681915,0.016264763,0.5777777777777777,-0.017043803381966427,0.008408503036879072,0.08136032676001356,-462.9486,58.6672,182.57103,33.679672,-38.16466,30.35542,8.991137,14.609696,26.67785,9.585786,-10.298723,10.857917,14.427265,9.828153,5.593969,9.356118,-11.048253,9.820238,8.285676,8.439062,0.9220422,7.4076123,-2.9894264,6.446162,8.3390665,6.7667017
Ses01M_impro02_F008,4,0.0022173196,0.002831199,0.0027509679,0.0006200827,0.0,-0.012542769582069013,0.00072962889900781,0.0020695830495826412,-584.31915,25.502161,243.79416,9.194914,-63.890415,19.150335,27.76498,8.509551,30.340658,4.2543874,-23.82798,5.6222663,29.705736,8.30822,6.3008657,5.173228,-15.193406,6.4849906,19.327776,5.0137734,0.39791563,4.06339,-1.5327989,3.4577658,12.520069,3.3302443
Ses01M_impro02_F009,3,0.005198163,0.009919801,0.0063822395,0.007575464,0.3192982456140351,-0.007419579105771845,0.003464917624583248,0.027122866954825537,-519.10474,37.557465,175.59729,23.703035,-3.1530488,16.660042,12.394197,13.855102,25.354342,9.024488,-5.5253196,7.8997774,9.227023,8.922843,10.135842,5.7198744,-4.898219,6.577603,5.7497396,6.8138185,4.4625707,5.704307,-1.2703264,4.730023,7.087522,5.691007
Ses01M_impro02_F010,3,0.0062031266,0.013438265,0.007816354,0.010924793,0.6156583629893239,-0.008596968655183446,0.00477743369748248,0.04532295924417069,-513.20416,41.75109,171.07016,26.95085,0.93388957,15.4810915,8.061942,11.412273,25.183014,8.239187,-2.6636956,7.245766,6.896586,5.1366677,10.996033,5.719271,-4.8124523,8.383768,1.4750069,7.9157705,4.5917935,5.8659334,-0.91708994,5.5886145,4.776083,4.997399
Ses01M_impro02_F011,8,0.0053967778,0.010223765,0.006544059,0.007853956,0.4309278350515464,-0.009165814844891429,0.003703132131715229,0.0563081566096801,-512.6607,35.9968,169.6345,21.204866,-4.5810156,19.728426,10.925262,11.44165,27.066563,10.942199,-4.109015,8.246767,6.967826,8.932251,10.612741,5.6840124,-2.5597968,6.641913,4.679362,7.762443,3.0858188,7.5777607,-2.0941446,5.4637794,5.018215,4.7501645
Ses01M_impro02_F012,8,0.0046903566,0.0085983565,0.005602986,0.0064933817,0.19696969696969696,-0.0065526705839147326,0.002825711134242539,0.01792052872065884,-534.92804,25.20187,180.39662,16.860369,-6.889855,10.862634,12.769452,7.244488,27.256987,9.847488,-6.003519,5.993381,8.954385,6.729764,10.872815,6.110229,-3.6239958,4.738728,5.8604083,5.294065,3.2383437,5.734727,-0.764154,4.8186016,6.991758,3.8237026
Ses01M_impro02_F013,3,0.0043877847,0.010075127,0.005550844,0.008402629,0.29428571428571426,-0.00878173432283802,0.0024281419170219345,0.028440629832916953,-522.1394,32.36408,165.43536,19.552294,0.3827928,13.111866,10.709778,11.192174,22.308002,7.9139404,-4.892326,5.8952465,8.323719,6.44886,9.994831,5.6008277,-3.480747,7.095779,5.1808853,6.6056447,3.8778684,5.716113,-1.6041279,5.786307,5.7123523,6.765099
Ses01M_impro02_F014,8,0.00425434,0.0073562134,0.00529775,0.005094378,0.14222222222222222,-0.010561098861217033,0.0023602999529612674,0.013063925183577912,-542.6257,29.725273,206.98732,25.929455,-25.280386,14.206436,19.113382,13.108767,26.397339,8.171285,-16.026188,8.12683,14.746793,7.1157727,8.106705,5.038363,-8.686881,5.4111466,9.957133,8.054103,-1.0581715,6.3590603,-2.9717946,5.563516,11.468882,4.785998
Ses01M_impro02_F015,3,0.0032554443,0.0050796554,0.003961116,0.0031735532,0.008620689655172414,-0.013040336853009649,0.0014525659795475419,0.007868274025831089,-558.00104,20.98861,199.1007,14.180117,-20.774355,10.029143,20.707117,8.874247,27.926033,6.566629,-12.884844,5.4641294,15.7903,7.3782225,9.681384,5.022032,-7.129739,5.521001,11.22656,5.626264,2.252134,5.57953,-0.8862256,5.3266797,11.331196,4.250552
Ses01M_impro02_F016,8,0.0034762041,0.00565942,0.00431874,0.0036453176,0.012145748987854251,-0.011378107046766672,0.0016495441547859943,0.009201372610743603,-544.76025,33.442635,206.13567,21.145224,-33.39841,18.044333,18.938591,10.895519,31.409458,7.239965,-15.712813,6.4359846,13.57781,8.698722,9.778884,6.650461,-5.9131465,6.20956,13.539172,5.589198,1.5879339,5.8979154,-3.1593127,5.2593083,11.079389,4.8452606
Ses01M_impro02_F017,3,0.0062693493,0.011003772,0.007606187,0.0079411175,0.5187793427230047,-0.010712858056649566,0.0051178897040263386,0.060862672932499653,-524.05164,29.860762,180.23174,21.586132,-2.817418,11.8126545,11.396884,9.265113,26.292288,7.426683,-4.791285,7.375242,9.1433325,4.7781506,11.215236,5.797042,-4.3939524,5.5103245,4.68913,6.713118,3.5204556,6.4901557,-1.8037264,6.655194,6.5785656,5.7122374
Ses01M_impro02_F018,8,0.008081279,0.017444598,0.009828877,0.014388513,0.43990384615384615,-0.012699356375378557,0.008441627672481408,0.12760634125445383,-468.2295,51.919384,150.13852,23.354246,-0.9507317,36.24279,14.387649,11.693159,22.59336,12.962314,-6.5872264,11.664711,5.175178,11.099886,5.60643,6.724502,-6.3378186,10.626616,2.3066037,6.659273,0.47088888,9.796042,-4.0256352,8.058042,3.0199919,6.14081
Ses01M_impro02_F019,3,0.002914416,0.0041536447,0.0035938078,0.0020669259,0.0,-0.0022433519006881397,0.0012036808790770177,0.00534770313047468,-568.8876,17.386786,214.36238,10.933084,-28.636957,7.057053,23.314974,7.813308,31.759178,5.467897,-13.94915,5.60834,18.084127,5.112047,9.077707,4.5445642,-8.698807,5.123075,12.461978,4.9240303,0.37284744,6.3718705,-2.3148181,4.430639,12.229436,4.543494
Ses01M_impro02_F020,8,0.0036103919,0.005567666,0.004485448,0.0032916905,0.00477326968973747,-0.004591458036884433,0.0018067161745217825,0.016143947153353738,-546.47656,21.641928,202.38846,15.392634,-27.031624,13.301864,21.994213,9.162113,32.149094,7.2053866,-12.301469,5.887967,16.18251,7.9305873,9.277538,6.2022614,-8.235856,5.829444,10.463909,7.2396955,0.15398274,5.6467133,-2.174234,4.4587827,11.609638,5.3946176
Ses01M_impro02_F021,8,0.0024698758,0.0032182988,0.0029929124,0.0011691732,0.0,-0.004463653567654546,0.0008935091872755342,0.004021728201833299,-574.143,19.609064,219.17845,6.434978,-45.37833,14.827031,28.1536,9.3361435,32.288807,5.7246737,-20.711102,7.191964,21.688534,6.1345572,8.56793,3.7535703,-10.527084,5.291877,16.874924,5.1858606,0.019015342,4.3526607,-3.0409303,5.1399875,14.153009,4.011724
Ses01M_impro02_M000,7,0.00397694,0.0069149425,0.004924631,0.0048428834,0.028070175438596492,-0.0066942466219188645,0.0021302401864778746,0.016201271715020688,-520.9781,32.727375,188.891,22.647383,-26.111694,13.673933,19.263466,8.958787,29.803026,9.251343,-9.654578,9.355965,15.809048,6.284297,6.127764,7.427525,-9.898246,7.683105,10.601735,7.1861787,1.8787928,5.5860786,-2.1270115,4.803725,9.6873865,6.0603023
Ses01M_impro02_M001,3,0.0027185197,0.0037854346,0.0033868114,0.0016856921,0.0,-0.010193128218816128,0.0010766443667810646,0.006925122548315277,-546.75397,36.129177,222.78629,13.980923,-57.928917,23.231705,25.36486,7.754496,31.637949,5.7518535,-20.51027,7.0953546,23.507408,5.8759065,4.705751,5.706008,-11.93284,4.8109293,18.116434,4.6526427,-0.48332903,5.6039305,-0.16745393,4.90371,15.093703,4.1850553
Ses01M_impro02_M002,3,0.0030782865,0.0044444767,0.0038412623,0.0022235613,0.0,-0.008736717063584365,0.0013433087136011537,0.009841198907985243,-542.14966,41.0371,224.68788,18.986832,-55.802956,26.254618,25.745676,12.368222,28.20431,6.916396,-23.234165,10.034268,23.102055,8.247613,5.2920995,6.704273,-10.474099,5.6902113,17.680086,5.4564867,-2.5752215,6.2159853,-1.4157366,5.617302,14.56345,4.9381185
Ses01M_impro02_M003,3,0.0038115832,0.005807554,0.0047492944,0.0033349565,0.05982905982905983,-0.008242159310611896,0.001994489736651614,0.01106576031844241,-539.20807,36.884377,214.53989,22.259565,-39.792023,20.282585,28.786392,15.021871,28.917841,7.7350492,-22.448706,10.382442,20.004078,6.8667912,7.9862204,6.099119,-10.773384,5.751663,14.643202,5.066113,-0.23494068,6.4636903,-3.6896353,4.4564986,10.2099905,4.7871385
Ses01M_impro02_M004,8,0.012220544,0.026321515,0.015561123,0.020913316,0.5319148936170213,-0.007256892786244862,0.018612987008476488,0.2020532319940091,-442.76352,65.286316,158.3404,29.979465,-14.029794,32.925827,6.819364,14.186798,22.682426,10.73889,-7.0959845,12.818832,3.547815,12.131525,3.8698456,11.963771,-5.9146614,10.747701,4.221596,6.597751,1.4717337,6.7275224,-3.2754173,8.874639,2.7551713,9.904045
Ses01M_impro02_M005,8,0.028147262,0.047903538,0.035045937,0.032451347,0.4311377245508982,-0.006204147666721838,0.10803894241041619,0.39225035811867465,-399.4047,73.699776,177.40892,43.49604,-29.052893,34.580494,12.16063,25.458088,28.964306,19.208649,-11.891137,12.88469,5.233607,13.115617,3.417244,10.315599,-9.070601,11.226541,5.5930624,13.350972,-1.3483001,8.867597,-11.365524,10.236896,-5.551328,10.629416
Ses01M_impro02_M006,4,0.0034494842,0.0055790492,0.004320327,0.0035116621,0.037914691943127965,-0.008404550499108154,0.001613776507146406,0.00846972311610986,-555.493,30.902632,209.20168,18.143583,-27.77831,14.075921,24.905025,16.120295,30.27004,7.669834,-14.69584,6.890316,18.756771,10.207204,9.058883,6.6636605,-9.536451,6.557044,10.633055,7.9669347,-1.9712632,7.4783015,-5.290028,6.025456,10.120425,5.7538958
Ses01M_impro02_M007,3,0.0066597234,0.01027491,0.008368063,0.0059604803,0.3228882833787466,-0.008566383257857524,0.006083989991086583,0.09441478561806907,-501.55197,50.912136,216.97144,28.31781,-32.55961,27.626163,21.778803,15.209797,28.008526,12.279813,-16.259127,11.552483,19.03973,11.893572,6.737338,8.112632,-12.661693,9.146526,9.081509,7.752815,-2.2047865,7.9911475,-4.29461,6.381443,8.899849,6.849948
Ses01M_impro02_M008,8,0.0032080854,0.0044081886,0.0039810296,0.001878465,0.0,-0.012277381756575778,0.0014988209836785966,0.010940410233338657,-541.9417,36.52053,208.03873,13.620131,-39.24495,24.74782,27.526516,15.443029,30.09826,7.1444535,-17.463602,9.728488,21.345745,7.559328,7.7193675,8.459378,-8.47548,5.4306073,16.151882,6.635059,-0.12029255,6.672105,-1.9663516,6.0951834,13.217829,5.2271104
Ses01M_impro02_M009,3,0.0047067944,0.007886319,0.0058107288,0.005323794,0.11904761904761904,-0.0051960000746476,0.0029198049386308547,0.019553116041228957,-520.56854,28.40832,196.81033,22.148481,-24.299885,17.159147,20.671188,11.592671,26.649452,11.966411,-14.737238,7.3507996,16.257391,6.273767,9.461879,6.2313824,-7.8460693,6.4242783,10.3935995,6.418019,-0.85925364,6.7904077,-5.1930313,6.158323,8.3788185,7.0425897
Ses01M_impro02_M010,3,0.0032037764,0.004694151,0.003981673,0.0024785507,0.0,-0.011334620467096101,0.0014472576659728448,0.008399148332209965,-568.197,26.769691,224.51099,16.322786,-35.152893,17.273266,24.903433,9.87183,29.756304,8.724932,-19.187271,7.1801343,19.245451,5.4940095,9.92227,4.3520374,-8.238332,6.2964168,13.27199,5.459641,-0.06854116,8.457847,-0.9839481,4.730004,12.830575,5.2881427
Ses01M_impro02_M011,3,0.0030233546,0.004375772,0.0037850214,0.0021914425,0.002770083102493075,-0.008951116797106806,0.001295690354684298,0.009578190018736513,-562.5812,34.811638,225.19557,17.231554,-44.33097,23.244383,30.239256,15.300958,31.488752,8.784859,-23.54187,8.748566,19.700674,8.006413,7.6042757,6.4978724,-10.684136,6.9315786,14.341648,7.487099,-1.3373139,5.4195275,-2.4686503,5.0963025,12.222569,4.6610227
Ses01M_impro02_M012,3,0.002591375,0.0033286833,0.0031913933,0.00091010367,0.0,-0.015473113307962194,0.0009934882178461771,0.0036649715480001487,-591.08344,18.788057,242.73378,10.335974,-44.287197,7.861528,26.439781,5.1193285,29.805964,6.10169,-23.55277,5.697084,22.025862,4.845216,9.799891,5.3171153,-9.720237,4.2233787,15.186653,3.6968493,-1.2616371,5.4025664,0.13444535,5.4780273,17.18625,6.176092
Ses01M_impro02_M013,3,0.0027166472,0.0035729406,0.0033742536,0.0011566933,0.0,-0.007845217623980716,0.0010874404574283145,0.00780966837904961,-578.9884,23.79808,231.72362,13.099109,-44.290054,18.027563,31.89983,12.043932,33.837368,9.665067,-22.000265,7.43004,20.761898,5.3276963,8.487,7.4910264,-8.934068,5.421,15.378882,4.848803,-0.8757791,5.418605,-0.3341448,5.2556224,12.823832,4.371927
Ses01M_impro02_M014,3,0.0026371898,0.0035756505,0.0032617485,0.0014614286,0.0,-0.012121739018766675,0.0010043316050052274,0.014923805180372585,-577.0407,18.12508,220.46436,11.444907,-32.775898,8.177995,25.291924,9.91332,30.446527,6.179302,-17.776218,5.8580546,18.941809,5.9967775,9.40708,5.1881356,-8.341605,5.292535,14.619076,4.9452243,2.0112143,4.6325088,-1.8471795,4.46715,11.097058,4.650846
Ses01M_impro02_M015,3,0.0025952354,0.0035790568,0.0032196075,0.0015500298,0.0,-0.010212756933469791,0.000972281306358728,0.004276661542294028,-580.88855,13.797594,223.45299,11.253911,-31.630804,7.15234,24.957438,5.221125,31.43112,6.401964,-16.97572,5.6881657,18.783709,5.166033,10.097664,4.5048237,-8.018644,3.993808,14.326955,4.357699,1.8076757,3.9621468,-2.2209969,3.5656776,11.242896,4.17779
Ses01M_impro02_M016,3,0.0030415547,0.004491444,0.0037817827,0.0024131213,0.002638522427440633,-0.010059729902422987,0.0013083663725384454,0.01107885435763128,-564.0049,23.022003,217.27066,16.485401,-30.904972,11.50999,24.779482,8.70958,29.223808,8.446476,-17.010635,7.4671483,19.34139,5.581343,9.675029,4.9555683,-7.6133585,4.6942406,14.08966,5.0566683,0.67375994,5.2548404,-2.2378538,4.788915,10.795628,5.2083297
Ses01M_impro02_M017,3,0.003930466,0.0063671214,0.004893716,0.004067824,0.043402777777777776,-0.006816486347815953,0.0020739630739955517,0.031010349699846698,-543.4348,27.575119,209.7568,19.719124,-27.370182,14.996246,20.158604,9.992401,28.44791,8.911609,-13.204251,9.073934,19.446749,7.437063,10.107583,6.624869,-9.81468,6.6657414,9.602942,5.628575,0.4643994,6.2826405,-2.1393743,5.9057097,10.654695,7.5737834
Ses01M_impro02_M018,3,0.002777345,0.003906267,0.003429389,0.0018642931,0.0036363636363636364,-0.012264477845747024,0.001101825448509645,0.0064564337706662445,-568.83325,17.45659,209.6775,12.10404,-23.958466,7.451074,22.209085,4.9864125,30.511059,6.0735373,-14.095975,5.031619,15.888798,3.944406,10.598531,6.5204625,-7.374212,5.7527905,11.054835,5.266204,2.6667807,4.6032767,-1.3765501,4.0661798,9.808826,4.547336
Ses01M_impro02_M019,3,0.003035529,0.0044438583,0.0037678503,0.0023440628,0.009868421052631578,-0.010646367627487052,0.0012937643936834138,0.008527522188488887,-561.94543,23.937567,220.1258,18.310331,-39.0726,17.014822,28.544113,12.064449,31.003502,10.061906,-19.759409,9.066292,20.780207,6.538737,8.103577,5.7994103,-9.81287,6.02935,15.43529,5.179211,-0.30164945,6.0876536,-3.1988876,4.6169834,11.6306305,5.530364
Ses01M_impro02_M020,3,0.0026490276,0.0035113695,0.0032400873,0.0013290761,0.0,-0.009191950994136278,0.001029900792927727,0.0046422096328467164,-591.1017,9.56557,228.53008,8.881415,-35.6626,5.7289753,26.944883,6.1806765,31.31665,4.867874,-18.959597,5.06419,21.296032,5.1492467,10.880425,4.546147,-8.253814,4.697664,15.717716,4.020585,1.6099552,5.506152,-0.9537677,3.8366926,13.241294,3.6281843
Ses01M_impro02_M021,3,0.0035827553,0.005474301,0.0044576023,0.0031719885,0.009259259259259259,-0.005613549092231551,0.001788987241932245,0.012844736835403815,-550.2942,28.875938,209.53877,14.2994585,-36.709328,20.358208,31.005932,15.983391,33.66448,9.672756,-18.876062,10.100688,20.088167,6.3207717,11.1495495,5.125206,-8.332496,5.611478,13.048385,5.4848175,-0.3429167,6.5444965,-1.8434114,5.6923695,11.711281,5.395617
Ses01M_impro02_M022,3,0.005260149,0.009248733,0.006270526,0.006744029,0.36312849162011174,-0.015353278286056593,0.00362874609719575,0.023657168195506457,-530.7684,20.404327,176.67758,17.473331,0.61369467,8.085344,14.190348,6.403595,26.671177,7.096692,-4.218779,5.654445,8.449678,4.185784,9.85022,5.211998,-3.326828,4.5698323,6.756885,4.213716,5.1038594,4.1480913,0.21121079,4.981408,8.38008,4.459113
